seed,method,epoch,updates,wall_time_sec,val_nrmse
3,ResDyNet-Random,39,468,10.728617832995951,0.435116407647559
3,ResDyNet-Random,40,480,10.994360332988435,0.4304110355384838
3,ResDyNet-Random,41,492,11.260739582998212,0.4504488278634465
3,ResDyNet-Random,42,504,11.527679374994477,0.4457910454499779
3,ResDyNet-Random,43,516,11.816951082990272,0.45298691691308657
3,ResDyNet-Random,44,528,12.092132541991305,0.4576897377583477
3,ResDyNet-Random,45,540,12.418810166971525,0.4630152040717313
3,ResDyNet-Random,46,552,12.726323624985525,0.4346770707125912
3,ResDyNet-Random,47,564,13.01003141698311,0.41583538941098186
3,ResDyNet-Random,48,576,13.286584082990885,0.41242919618257673
3,ResDyNet-Random,49,588,13.5660321249743,0.4208211841563094
3,ResDyNet-Random,50,600,13.878205832996173,0.41963722457280217
3,ResDyNet-Random,51,612,14.16758954199031,0.47351480926861483
3,ResDyNet-Random,52,624,14.438411374983843,0.45242829023388426
3,ResDyNet-Random,53,636,14.707267624995438,0.3932181690406997
3,ResDyNet-Random,54,648,15.009797249978874,0.4252184931847708
3,ResDyNet-Random,55,660,15.30816883299849,0.4233496857976883
3,ResDyNet-Random,56,672,15.634241874999134,0.4024417043074503
3,ResDyNet-Random,57,684,15.909188499994343,0.3940312379304592
3,ResDyNet-Random,58,696,16.189544499997282,0.38781331162034
3,ResDyNet-Random,59,708,16.46508729198831,0.36695253053516125
3,ResDyNet-Random,60,720,16.732802332990104,0.37443487729084407
3,ResDyNet-LinearInit,0,0,0.0,0.5877139302058413
3,ResDyNet-LinearInit,1,12,0.26710616701166146,0.967231454922787
3,ResDyNet-LinearInit,2,24,0.5361167920054868,0.4321367963732534
3,ResDyNet-LinearInit,3,36,0.8024008340144064,0.4241494826179229
3,ResDyNet-LinearInit,4,48,1.0693247920135036,0.40259667456469994
3,ResDyNet-LinearInit,5,60,1.334971083997516,0.38525540299822614
3,ResDyNet-LinearInit,6,72,1.6084816670045257,0.3135763615459916
3,ResDyNet-LinearInit,7,84,1.8749277089955285,0.39503524115762995
3,ResDyNet-LinearInit,8,96,2.1475398339971434,0.38145753404912036
3,ResDyNet-LinearInit,9,108,2.4157510840159375,0.24776944321728392
3,ResDyNet-LinearInit,10,120,2.683240084006684,0.3813158165397636
3,ResDyNet-LinearInit,11,132,2.9510595420142636,0.29698457029803826
3,ResDyNet-LinearInit,12,144,3.216475334018469,0.3713892214436192
3,ResDyNet-LinearInit,13,156,3.4815303750219755,0.39486792415161764
3,ResDyNet-LinearInit,14,168,3.746337125019636,0.2813598390789547
3,ResDyNet-LinearInit,15,180,4.012590583995916,0.37356683743739083
3,ResDyNet-LinearInit,16,192,4.278831584000727,0.340986802334006
3,ResDyNet-LinearInit,17,204,4.603556959016714,0.33903499562665085
3,ResDyNet-LinearInit,18,216,4.888976667018142,0.2922957271270948
3,ResDyNet-LinearInit,19,228,5.164996625011554,0.3296082771677782
3,ResDyNet-LinearInit,20,240,5.439373083994724,0.36309601810873454
3,ResDyNet-LinearInit,21,252,5.7454279999947175,0.3938089628466424
3,ResDyNet-LinearInit,22,264,6.019385209016036,0.33572531528148186
3,ResDyNet-LinearInit,23,276,6.290953167015687,0.28370413374625636
3,ResDyNet-LinearInit,24,288,6.5632312090019695,0.36065769631541084
3,ResDyNet-LinearInit,25,300,6.835377709008753,0.3456385137252488
3,ResDyNet-LinearInit,26,312,7.107702125009382,0.29924957490269755
3,ResDyNet-LinearInit,27,324,7.38031466701068,0.3933459370653181
3,ResDyNet-LinearInit,28,336,7.653685249999398,0.3519631481578456
3,ResDyNet-LinearInit,29,348,7.925561875017593,0.3297224385247011
3,ResDyNet-LinearInit,30,360,8.201817875000415,0.3531497305715302
3,ResDyNet-LinearInit,31,372,8.474005124997348,0.34150058623732277
3,ResDyNet-LinearInit,32,384,8.74586416699458,0.3052609730469413
3,ResDyNet-LinearInit,33,396,9.01784804201452,0.3398433940121002
3,ResDyNet-LinearInit,34,408,9.290616500016768,0.31209953747605657
3,ResDyNet-LinearInit,35,420,9.563508374994854,0.31056531918641744
3,ResDyNet-LinearInit,36,432,9.834613000013633,0.37983649724649327
3,ResDyNet-LinearInit,37,444,10.106484209012706,0.337271959818296
3,ResDyNet-LinearInit,38,456,10.378638334019342,0.3189515415379399
3,ResDyNet-LinearInit,39,468,10.650880291999783,0.327090913239922
3,ResDyNet-LinearInit,40,480,10.924388167011784,0.34357105523890263
3,ResDyNet-LinearInit,41,492,11.205285125004593,0.3241990911691715
3,ResDyNet-LinearInit,42,504,11.487137417017948,0.3093489753629254
3,ResDyNet-LinearInit,43,516,11.763274458993692,0.32245233549167907
3,ResDyNet-LinearInit,44,528,12.03586987502058,0.3045425699352148
3,ResDyNet-LinearInit,45,540,12.308741959015606,0.3095832701604155
3,ResDyNet-LinearInit,46,552,12.581097625021357,0.3130849186824052
3,ResDyNet-LinearInit,47,564,12.852333834016463,0.2924649380800699
3,ResDyNet-LinearInit,48,576,13.12319470901275,0.34118138247838536
3,ResDyNet-LinearInit,49,588,13.394994333997602,0.2593646095284509
3,ResDyNet-LinearInit,50,600,13.66707412499818,0.27271790891358927
3,ResDyNet-LinearInit,51,612,13.976514167006826,0.26018320572153886
3,ResDyNet-LinearInit,52,624,14.26159879201441,0.3002084484304562
3,ResDyNet-LinearInit,53,636,14.526359125011368,0.30399957656652615
3,ResDyNet-LinearInit,54,648,14.794625834008912,0.2687703077428781
3,ResDyNet-LinearInit,55,660,15.064556166995317,0.3233873607672579
3,ResDyNet-LinearInit,56,672,15.330891709018033,0.3163232992100309
3,ResDyNet-LinearInit,57,684,15.600440375012113,0.30154620654528697
3,ResDyNet-LinearInit,58,696,15.870439334015828,0.29617319350744997
3,ResDyNet-LinearInit,59,708,16.139633500017226,0.33287828017828175
3,ResDyNet-LinearInit,60,720,16.406754833995365,0.3269478383064885
4,ResDyNet-Random,0,0,0.0,1.3855551029588833
4,ResDyNet-Random,1,12,0.3144777500128839,1.4190646158427371
4,ResDyNet-Random,2,24,0.5934967080247588,1.1808055268403603
4,ResDyNet-Random,3,36,0.9115599580109119,1.1267506132190759
4,ResDyNet-Random,4,48,1.1799247080052737,1.2284510399247925
4,ResDyNet-Random,5,60,1.447823166003218,1.0187332384779226
4,ResDyNet-Random,6,72,1.7138516660197638,0.8717561559511281
4,ResDyNet-Random,7,84,1.981567166018067,0.7263272259551099
4,ResDyNet-Random,8,96,2.2476312500075437,0.7523518561942049
4,ResDyNet-Random,9,108,2.5146065410226583,0.6725243571799746
4,ResDyNet-Random,10,120,2.7805565830203705,0.5689769409829363
4,ResDyNet-Random,11,132,3.047192875004839,0.4805083601100484
4,ResDyNet-Random,12,144,3.3133457500080112,0.4312502414690834
4,ResDyNet-Random,13,156,3.5912755410245154,0.470281153371343
4,ResDyNet-Random,14,168,3.8830840830050875,0.42743123110109893
4,ResDyNet-Random,15,180,4.222093041025801,0.425498217390279
4,ResDyNet-Random,16,192,4.513756166008534,0.4505958174865319
4,ResDyNet-Random,17,204,4.7855340000241995,0.505065259266123
4,ResDyNet-Random,18,216,5.064664666017052,0.4852984939576271
4,ResDyNet-Random,19,228,5.330615166021744,0.4451809755455743
4,ResDyNet-Random,20,240,5.595623625005828,0.4310133099067448
4,ResDyNet-Random,21,252,5.862119625002379,0.43141665906286353
4,ResDyNet-Random,22,264,6.127625791006722,0.432077243851138
4,ResDyNet-Random,23,276,6.391898625006434,0.46611527163639793
4,ResDyNet-Random,24,288,6.657295500015607,0.4357767966521664
4,ResDyNet-Random,25,300,6.922639416006859,0.43091371710707127
4,ResDyNet-Random,26,312,7.233501333015738,0.4158281892112587
4,ResDyNet-Random,27,324,7.569392958015669,0.6258307671964366
4,ResDyNet-Random,28,336,7.8577898330113385,0.4585034985479458
4,ResDyNet-Random,29,348,8.131624375004321,0.4376188636729101
4,ResDyNet-Random,30,360,8.399510125018423,0.46482843096809023
4,ResDyNet-Random,31,372,8.676793416001601,0.40657807858891043
4,ResDyNet-Random,32,384,8.949827333010035,0.5030708608984483
4,ResDyNet-Random,33,396,9.22504408302484,0.42108196320271124
4,ResDyNet-Random,34,408,9.498570499999914,0.4744899377437826
4,ResDyNet-Random,35,420,9.765466125012608,0.39437099664405706
4,ResDyNet-Random,36,432,10.028477708023274,0.532832863669586
4,ResDyNet-Random,37,444,10.293467875017086,0.42076942565479025
4,ResDyNet-Random,38,456,10.559453041001689,0.4459444388747423
4,ResDyNet-Random,39,468,10.825979541026754,0.39580799109741516
4,ResDyNet-Random,40,480,11.104218375025084,0.39692327302482666
4,ResDyNet-Random,41,492,11.377581916021882,0.4237450352570151
4,ResDyNet-Random,42,504,11.645637458015699,0.41233914020400503
4,ResDyNet-Random,43,516,11.915728625026532,0.43861835983541114
4,ResDyNet-Random,44,528,12.183072375017218,0.4664799758285544
4,ResDyNet-Random,45,540,12.45068008301314,0.456633736473767
4,ResDyNet-Random,46,552,12.717989000026137,0.4373829898302556
4,ResDyNet-Random,47,564,12.985729791020276,0.4223093296556739
4,ResDyNet-Random,48,576,13.283844250021502,0.4201988347682525
4,ResDyNet-Random,49,588,13.592605625017313,0.4198878782452691
4,ResDyNet-Random,50,600,13.875444875011453,0.4374700062792007
4,ResDyNet-Random,51,612,14.144661583006382,0.4098159195924804
4,ResDyNet-Random,52,624,14.413027500006137,0.4190508456275256
4,ResDyNet-Random,53,636,14.688303791015642,0.44673647489848073
4,ResDyNet-Random,54,648,14.955020416004118,0.4263403882988516
4,ResDyNet-Random,55,660,15.223159416025737,0.4042829476568269
4,ResDyNet-Random,56,672,15.490134916006355,0.41499464799870195
4,ResDyNet-Random,57,684,15.758276333013782,0.41526756727640823
4,ResDyNet-Random,58,696,16.026133041013964,0.4370277187224196
4,ResDyNet-Random,59,708,16.29309825002565,0.41036364754708254
4,ResDyNet-Random,60,720,16.559458083007485,0.43102780294331916
4,ResDyNet-LinearInit,0,0,0.0,0.5877139302058413
4,ResDyNet-LinearInit,1,12,0.26690550000057556,0.565375589275373
4,ResDyNet-LinearInit,2,24,0.5350279579870403,0.44496266258815614
4,ResDyNet-LinearInit,3,36,0.8037229999899864,0.37498828727496847
4,ResDyNet-LinearInit,4,48,1.07121341698803,0.5379360880326456
4,ResDyNet-LinearInit,5,60,1.3393963749986142,0.312912150131584
4,ResDyNet-LinearInit,6,72,1.606534249993274,0.3607431174017969
4,ResDyNet-LinearInit,7,84,1.8738578329794109,0.37279064214660673
4,ResDyNet-LinearInit,8,96,2.1419096250028815,0.37748253535744825
4,ResDyNet-LinearInit,9,108,2.4112205829878803,0.33559875807818906
4,ResDyNet-LinearInit,10,120,2.6843215419794433,0.45525122592544753
4,ResDyNet-LinearInit,11,132,2.952899875002913,0.5031657501180764
4,ResDyNet-LinearInit,12,144,3.2209236249909736,0.2786931567734832
4,ResDyNet-LinearInit,13,156,3.4891068330034614,0.40782024830741875
4,ResDyNet-LinearInit,14,168,3.7580949169932865,0.4153395667246937
4,ResDyNet-LinearInit,15,180,4.025807583006099,0.36670922954975405
4,ResDyNet-LinearInit,16,192,4.29229966699495,0.40211190342148223
4,ResDyNet-LinearInit,17,204,4.556029250001302,0.33198162959852495
4,ResDyNet-LinearInit,18,216,4.822063375002472,0.37223910658191284
4,ResDyNet-LinearInit,19,228,5.087541999993846,0.37208972727886924
4,ResDyNet-LinearInit,20,240,5.3543407499964815,0.31750657033773977
4,ResDyNet-LinearInit,21,252,5.620921291993,0.3054012198957658
4,ResDyNet-LinearInit,22,264,5.887576082983287,0.2552680019825114
4,ResDyNet-LinearInit,23,276,6.1535385829920415,0.3403893037993774
4,ResDyNet-LinearInit,24,288,6.418595750001259,0.2741485531628677
4,ResDyNet-LinearInit,25,300,6.683870707987808,0.2660130212594302
4,ResDyNet-LinearInit,26,312,6.950063708005473,0.27252365213875024
4,ResDyNet-LinearInit,27,324,7.256074874982005,0.2503096219411538
4,ResDyNet-LinearInit,28,336,7.556542207981693,0.3001062210031612
4,ResDyNet-LinearInit,29,348,7.845018666994292,0.2603122350679363
4,ResDyNet-LinearInit,30,360,8.117368624982191,0.27980458826091126
4,ResDyNet-LinearInit,31,372,8.394968499982497,0.31542166170249564
4,ResDyNet-LinearInit,32,384,8.660730000003241,0.26167377628601546
4,ResDyNet-LinearInit,33,396,8.926794333005091,0.24713099694593743
4,ResDyNet-LinearInit,34,408,9.205871249985648,0.2825310104916483
4,ResDyNet-LinearInit,35,420,9.470954832999269,0.3453213159019366
4,ResDyNet-LinearInit,36,432,9.738902207987849,0.2627139838748269
4,ResDyNet-LinearInit,37,444,10.004335749981692,0.2587074777173747
4,ResDyNet-LinearInit,38,456,10.271421624987852,0.28392774900315654
4,ResDyNet-LinearInit,39,468,10.535833207977703,0.2384395298364457
4,ResDyNet-LinearInit,40,480,10.801575166988187,0.22328385429876166
4,ResDyNet-LinearInit,41,492,11.07779762498103,0.23738479208705476
4,ResDyNet-LinearInit,42,504,11.34639024999342,0.23577671486953983
4,ResDyNet-LinearInit,43,516,11.61375124999904,0.23193857406135246
4,ResDyNet-LinearInit,44,528,11.881699916993966,0.23682206261297586
4,ResDyNet-LinearInit,45,540,12.150473791989498,0.2091462492699687
4,ResDyNet-LinearInit,46,552,12.41716583300149,0.2571505781081506
4,ResDyNet-LinearInit,47,564,12.684148750005988,0.27474586266755596
4,ResDyNet-LinearInit,48,576,12.951286625000648,0.2538572224048243
4,ResDyNet-LinearInit,49,588,13.216722207987914,0.27139268767582686
4,ResDyNet-LinearInit,50,600,13.482307083002524,0.26174565717815484
4,ResDyNet-LinearInit,51,612,13.74853866698686,0.27136342325719304
4,ResDyNet-LinearInit,52,624,14.01547945800121,0.2518197066077986
4,ResDyNet-LinearInit,53,636,14.28408587499871,0.2479148074217445
4,ResDyNet-LinearInit,54,648,14.551287707989104,0.2552640357644792
4,ResDyNet-LinearInit,55,660,14.818677167000715,0.23503239451867727
4,ResDyNet-LinearInit,56,672,15.08864899998298,0.27226463106731325
4,ResDyNet-LinearInit,57,684,15.356730582978344,0.2519470304047772
4,ResDyNet-LinearInit,58,696,15.624057291977806,0.2591095969783903
4,ResDyNet-LinearInit,59,708,15.889582250005333,0.2715755678648236
4,ResDyNet-LinearInit,60,720,16.155094541987637,0.25238412654623893
5,ResDyNet-Random,0,0,0.0,1.3149241298425427
5,ResDyNet-Random,1,12,0.2656165419903118,0.8281780569224515
5,ResDyNet-Random,2,24,0.5319002920005005,0.7740946470469061
5,ResDyNet-Random,3,36,0.8017609579837881,0.6738889569801504
5,ResDyNet-Random,4,48,1.071772333001718,0.5710289539122564
5,ResDyNet-Random,5,60,1.3403174999984913,0.39037409784163024
5,ResDyNet-Random,6,72,1.6073772919771727,0.4425332489286503
5,ResDyNet-Random,7,84,1.8742138329835143,0.48753548424298065
5,ResDyNet-Random,8,96,2.1393921669805422,0.4895964056873915
5,ResDyNet-Random,9,108,2.404683207976632,0.5491781071420719
5,ResDyNet-Random,10,120,2.6695840829925146,0.5136473819323137
5,ResDyNet-Random,11,132,2.9367934999754652,0.4314715577226537
5,ResDyNet-Random,12,144,3.2016279169765767,0.45042586412573354
5,ResDyNet-Random,13,156,3.468443916994147,0.3993647961301004
5,ResDyNet-Random,14,168,3.7367041669785976,0.4152507016697039
5,ResDyNet-Random,15,180,4.004492832988035,0.3980287475511206
5,ResDyNet-Random,16,192,4.271848374977708,0.4084486607118182
5,ResDyNet-Random,17,204,4.553638374985894,0.3530868132350812
5,ResDyNet-Random,18,216,4.821853374975035,0.4461742133524844
5,ResDyNet-Random,19,228,5.102070166991325,0.44793513471675733
5,ResDyNet-Random,20,240,5.373318792000646,0.3983896574008048
5,ResDyNet-Random,21,252,5.638269791990751,0.3773209157807248
5,ResDyNet-Random,22,264,5.903919417003635,0.396782698883878
5,ResDyNet-Random,23,276,6.171460332989227,0.39861253178021805
5,ResDyNet-Random,24,288,6.439264207991073,0.38373224237734915
5,ResDyNet-Random,25,300,6.745864666998386,0.3994325397700243
5,ResDyNet-Random,26,312,7.030707792000612,0.35305885612352644
5,ResDyNet-Random,27,324,7.303832874982618,0.2983997318824431
5,ResDyNet-Random,28,336,7.581321707984898,0.31370742803473833
5,ResDyNet-Random,29,348,7.8589172499778215,0.336639582387023
5,ResDyNet-Random,30,360,8.13363595798728,0.30307610651975203
5,ResDyNet-Random,31,372,8.404778041993268,0.2927613643168378
5,ResDyNet-Random,32,384,8.678759332979098,0.2978427344687149
5,ResDyNet-Random,33,396,8.949513500003377,0.3398545971358371
5,ResDyNet-Random,34,408,9.22180404199753,0.3119852783322261
5,ResDyNet-Random,35,420,9.49504045798676,0.3268559106589916
5,ResDyNet-Random,36,432,9.768836832983652,0.32491058860221095
5,ResDyNet-Random,37,444,10.043506999994861,0.31891345788299474
5,ResDyNet-Random,38,456,10.316978416987695,0.3291322235966097
5,ResDyNet-Random,39,468,10.588641749985982,0.329146255465704
5,ResDyNet-Random,40,480,10.860492582985898,0.33395011433080146
5,ResDyNet-Random,41,492,11.134353499975987,0.32193425751671156
5,ResDyNet-Random,42,504,11.405720957991434,0.3669088642062672
5,ResDyNet-Random,43,516,11.677723166998476,0.31994577041291383
5,ResDyNet-Random,44,528,11.948985416995129,0.3572327040758418
5,ResDyNet-Random,45,540,12.221354541979963,0.38271579203162104
5,ResDyNet-Random,46,552,12.492161000001943,0.3394626282005855
5,ResDyNet-Random,47,564,12.764477416989394,0.31300668142381755
5,ResDyNet-Random,48,576,13.036903041996993,0.307852846427515
5,ResDyNet-Random,49,588,13.309752125001978,0.31104153303751736
5,ResDyNet-Random,50,600,13.582755957992049,0.3439368052362863
5,ResDyNet-Random,51,612,13.855937249987619,0.3214869347778909
5,ResDyNet-Random,52,624,14.129337999998825,0.31944116865041816
5,ResDyNet-Random,53,636,14.401520416984567,0.2834440194369415
5,ResDyNet-Random,54,648,14.673812749999342,0.31107489168427466
5,ResDyNet-Random,55,660,14.945527707983274,0.3678988503441782
5,ResDyNet-Random,56,672,15.216680041979998,0.37043777380668247
5,ResDyNet-Random,57,684,15.487783541990211,0.2844293415149919
5,ResDyNet-Random,58,696,15.760407832975034,0.315533914769857
5,ResDyNet-Random,59,708,16.032475791987963,0.34114358337470935
5,ResDyNet-Random,60,720,16.30524345798767,0.3330261395752622
5,ResDyNet-LinearInit,0,0,0.0,0.5877139302058413
5,ResDyNet-LinearInit,1,12,0.2713960419932846,0.5152332764174617
5,ResDyNet-LinearInit,2,24,0.5629511669976637,0.5012857341697119
5,ResDyNet-LinearInit,3,36,0.8345519170106854,0.4827302910630009
5,ResDyNet-LinearInit,4,48,1.1079788749921136,0.36847708184969796
5,ResDyNet-LinearInit,5,60,1.38076420899597,0.3375525857062713
5,ResDyNet-LinearInit,6,72,1.6540391670132522,0.36369976913502694
5,ResDyNet-LinearInit,7,84,1.9266381670022383,0.318949000188217
5,ResDyNet-LinearInit,8,96,2.198034417000599,0.24971223720173094
5,ResDyNet-LinearInit,9,108,2.4689720000023954,0.3284503518672421
5,ResDyNet-LinearInit,10,120,2.7410919590038247,0.3197707560113823
5,ResDyNet-LinearInit,11,132,3.012153916992247,0.30202298734769034
5,ResDyNet-LinearInit,12,144,3.2841458749899175,0.33640358526053954
5,ResDyNet-LinearInit,13,156,3.5553406669932883,0.2895437188902238
5,ResDyNet-LinearInit,14,168,3.8266042089962866,0.26730584338326246
5,ResDyNet-LinearInit,15,180,4.097338916995795,0.29925910797095684
5,ResDyNet-LinearInit,16,192,4.368852625018917,0.37277957744783
5,ResDyNet-LinearInit,17,204,4.640034542011563,0.35253905604856794
5,ResDyNet-LinearInit,18,216,4.912719667016063,0.2692871193797645
5,ResDyNet-LinearInit,19,228,5.185398834000807,0.34587272174503797
5,ResDyNet-LinearInit,20,240,5.458007709006779,0.3413675694260819
5,ResDyNet-LinearInit,21,252,5.731243749993155,0.25909210489130935
5,ResDyNet-LinearInit,22,264,6.003514084004564,0.2793644458073601
5,ResDyNet-LinearInit,23,276,6.276028209016658,0.27212166499047385
5,ResDyNet-LinearInit,24,288,6.554360375012038,0.23229829664179302
5,ResDyNet-LinearInit,25,300,6.857063625007868,0.3610506376811834
5,ResDyNet-LinearInit,26,312,7.143953791994136,0.34818502800838436
5,ResDyNet-LinearInit,27,324,7.426859958999557,0.34596068044496464
5,ResDyNet-LinearInit,28,336,7.700959042005707,0.3386776777583938
5,ResDyNet-LinearInit,29,348,7.974140292004449,0.3421667068716912
5,ResDyNet-LinearInit,30,360,8.246707625017734,0.32128326368601645
5,ResDyNet-LinearInit,31,372,8.520304292003857,0.34880074545447454
5,ResDyNet-LinearInit,32,384,8.792154541995842,0.33502849434135556
5,ResDyNet-LinearInit,33,396,9.066900459001772,0.2814768929019577
5,ResDyNet-LinearInit,34,408,9.341363500017906,0.2729922696452225
5,ResDyNet-LinearInit,35,420,9.616908041993156,0.2719032917702502
5,ResDyNet-LinearInit,36,432,9.891693042009138,0.27756936068418514
5,ResDyNet-LinearInit,37,444,10.164681291993475,0.24524415338419536
5,ResDyNet-LinearInit,38,456,10.43797950001317,0.25138546279200097
5,ResDyNet-LinearInit,39,468,10.71050958399428,0.24369261829494107
5,ResDyNet-LinearInit,40,480,10.984368292003637,0.2731420965709156
5,ResDyNet-LinearInit,41,492,11.266160291997949,0.2638355333094799
5,ResDyNet-LinearInit,42,504,11.54129437499796,0.2949107703336902
5,ResDyNet-LinearInit,43,516,11.817523334000725,0.30255725021492835
5,ResDyNet-LinearInit,44,528,12.089992875000462,0.30529665182357335
5,ResDyNet-LinearInit,45,540,12.363325417012675,0.2927753651470667
5,ResDyNet-LinearInit,46,552,12.649357624992263,0.25776286696865836
5,ResDyNet-LinearInit,47,564,12.934705042018322,0.2480326792121582
5,ResDyNet-LinearInit,48,576,13.229426250007236,0.22895571740336987
5,ResDyNet-LinearInit,49,588,13.504223791998811,0.2466730762601182
5,ResDyNet-LinearInit,50,600,13.787972709018504,0.27644259668482835
5,ResDyNet-LinearInit,51,612,14.06648325000424,0.2860241525666465
5,ResDyNet-LinearInit,52,624,14.349143083993113,0.2837128726369955
5,ResDyNet-LinearInit,53,636,14.625228874996537,0.29860271688206014
5,ResDyNet-LinearInit,54,648,14.897640250012046,0.2595423526536169
5,ResDyNet-LinearInit,55,660,15.181100042012986,0.2666344998309958
5,ResDyNet-LinearInit,56,672,15.460310416994616,0.2556985174010459
5,ResDyNet-LinearInit,57,684,15.746767375007039,0.30156004503237366
5,ResDyNet-LinearInit,58,696,16.02033945900621,0.25065032814328814
5,ResDyNet-LinearInit,59,708,16.296409709000727,0.25702434718557915
5,ResDyNet-LinearInit,60,720,16.576474792003864,0.25310425575109535
6,ResDyNet-Random,0,0,0.0,1.3648927108568307
6,ResDyNet-Random,1,12,0.2870741249935236,1.0606449493654442
6,ResDyNet-Random,2,24,0.568271708994871,0.9374501247653612
6,ResDyNet-Random,3,36,0.8436882499954663,1.0448926678657116
6,ResDyNet-Random,4,48,1.1232400000153575,0.831707256663028
6,ResDyNet-Random,5,60,1.4057561670197174,0.5700751418751364
6,ResDyNet-Random,6,72,1.6800192090158816,0.5156713490069327
6,ResDyNet-Random,7,84,1.9548217919946183,0.412179557052124
6,ResDyNet-Random,8,96,2.228237125003943,0.3953980700563998
6,ResDyNet-Random,9,108,2.5014279590104707,0.4112788826774636
6,ResDyNet-Random,10,120,2.813610917015467,0.3608233986521151
6,ResDyNet-Random,11,132,3.104275374993449,0.42168750179829556
6,ResDyNet-Random,12,144,3.3858917920151725,0.4588688485937107
6,ResDyNet-Random,13,156,3.6638269170071,0.40374032196409615
6,ResDyNet-Random,14,168,3.9504829170182347,0.48162011981697855
6,ResDyNet-Random,15,180,4.231439249997493,0.38565123453306077
6,ResDyNet-Random,16,192,4.508804500015685,0.3979262657056908
6,ResDyNet-Random,17,204,4.793171625002287,0.43855442171968695
6,ResDyNet-Random,18,216,5.070776750013465,0.40999850060729864
6,ResDyNet-Random,19,228,5.346676625020336,0.4096309802630226
6,ResDyNet-Random,20,240,5.620034167019185,0.39497339603023923
6,ResDyNet-Random,21,252,5.8918123340117745,0.44982553010003506
6,ResDyNet-Random,22,264,6.164238833996933,0.3854038519891398
6,ResDyNet-Random,23,276,6.441693500004476,0.40641938066180033
6,ResDyNet-Random,24,288,6.723157125001308,0.3909358548484556
6,ResDyNet-Random,25,300,7.00085166702047,0.38997466377633183
6,ResDyNet-Random,26,312,7.278117292007664,0.39964234384695424
6,ResDyNet-Random,27,324,7.550854458997492,0.3915291040928656
6,ResDyNet-Random,28,336,7.82471812501899,0.4038925080574029
6,ResDyNet-Random,29,348,8.111490000010235,0.45707238733014505
6,ResDyNet-Random,30,360,8.425006375007797,0.4292929009057664
6,ResDyNet-Random,31,372,8.714192334009567,0.39753424637506934
6,ResDyNet-Random,32,384,8.988807667017682,0.3906511042286677
6,ResDyNet-Random,33,396,9.257886459003203,0.4060016819610863
6,ResDyNet-Random,34,408,9.525869208999211,0.3770543664962572
6,ResDyNet-Random,35,420,9.79474295899854,0.4799662494205279
6,ResDyNet-Random,36,432,10.062955417000921,0.3838050402090145
6,ResDyNet-Random,37,444,10.331059667019872,0.3611786953304237
6,ResDyNet-Random,38,456,10.598967249999987,0.52378120381851
6,ResDyNet-Random,39,468,10.866851708997274,0.3719594166028237
6,ResDyNet-Random,40,480,11.133784500008915,0.38198040816166656
6,ResDyNet-Random,41,492,11.401629083993612,0.3953303839691518
6,ResDyNet-Random,42,504,11.667963000014424,0.41371909913067445
6,ResDyNet-Random,43,516,11.932527833996573,0.4375272690481699
6,ResDyNet-Random,44,528,12.199814666993916,0.4180272637686587
6,ResDyNet-Random,45,540,12.466644625004847,0.4232246706741474
6,ResDyNet-Random,46,552,12.73462354199728,0.4478756286954695
6,ResDyNet-Random,47,564,12.9986843749939,0.40593528059752904
6,ResDyNet-Random,48,576,13.263548709015595,0.4745042342675726
6,ResDyNet-Random,49,588,13.530184083996573,0.4037617778084873
6,ResDyNet-Random,50,600,13.796760708995862,0.41157357605211425
6,ResDyNet-Random,51,612,14.062960917013697,0.3326193686910453
6,ResDyNet-Random,52,624,14.329152624995913,0.39151715561301104
6,ResDyNet-Random,53,636,14.594975542015163,0.33267069069019506
6,ResDyNet-Random,54,648,14.860384125000564,0.359269135326567
6,ResDyNet-Random,55,660,15.125321208994137,0.37403026651447047
6,ResDyNet-Random,56,672,15.391212667018408,0.4350140222719351
6,ResDyNet-Random,57,684,15.657725875003962,0.36204125665949527
6,ResDyNet-Random,58,696,15.923808541992912,0.4338415849097934
6,ResDyNet-Random,59,708,16.1895919170056,0.3705269727441798
6,ResDyNet-Random,60,720,16.45588645900716,0.449119437390775
6,ResDyNet-LinearInit,0,0,0.0,0.5877139302058413
6,ResDyNet-LinearInit,1,12,0.26708245897316374,0.8523321662209248
6,ResDyNet-LinearInit,2,24,0.5322674169728998,0.5254349911348377
6,ResDyNet-LinearInit,3,36,0.7990000839927234,0.44806541681465833
6,ResDyNet-LinearInit,4,48,1.0649105419870466,0.5669157784936875
6,ResDyNet-LinearInit,5,60,1.3317791249719448,0.45357084327288283
6,ResDyNet-LinearInit,6,72,1.5994283339823596,0.4607545494084638
6,ResDyNet-LinearInit,7,84,1.8671455839939881,0.35641854341949775
6,ResDyNet-LinearInit,8,96,2.135325124982046,0.33563303141341305
6,ResDyNet-LinearInit,9,108,2.4048257089743856,0.2992753721379367
6,ResDyNet-LinearInit,10,120,2.6740390839986503,0.3520280989732958
6,ResDyNet-LinearInit,11,132,2.9424149169935845,0.30608615697083125
6,ResDyNet-LinearInit,12,144,3.213758916972438,0.35295425823084886
6,ResDyNet-LinearInit,13,156,3.4795120419876184,0.27783582384595434
6,ResDyNet-LinearInit,14,168,3.744481541973073,0.3163198851555633
6,ResDyNet-LinearInit,15,180,4.015527041978203,0.25759508785139373
