training_horizon,seed,model,prediction_step,rmse,nrmse,nrmse_percent
5,1,Plain,62,0.03807127310876184,0.03856738300475776,3.8567383004757763
5,1,Plain,63,0.038074014873533506,0.038578528237160806,3.8578528237160805
5,1,Plain,64,0.03807646721217183,0.03859354663207525,3.8593546632075246
5,1,Plain,65,0.03807876533356501,0.038612668343968794,3.8612668343968792
5,1,Plain,66,0.038082221779531966,0.03863674210090251,3.8636742100902515
5,1,Plain,67,0.03808420678011685,0.038662010380500586,3.8662010380500584
5,1,Plain,68,0.03808535158441488,0.0386845426766013,3.8684542676601295
5,1,Plain,69,0.03808835226451023,0.03870481986785072,3.8704819867850726
5,1,Plain,70,0.038093202298030183,0.03872304066098676,3.8723040660986756
5,1,Plain,71,0.03809741269178351,0.03873726711960724,3.873726711960724
5,1,Plain,72,0.03810924855739829,0.0387581847409054,3.87581847409054
5,1,Plain,73,0.03811454872804502,0.038771225725905335,3.877122572590533
5,1,Plain,74,0.03811565333494722,0.03877772636475013,3.8777726364750134
5,1,Plain,75,0.03811300611199692,0.03877820935812816,3.8778209358128164
5,1,Plain,76,0.03810736766188348,0.03877376632253262,3.8773766322532617
5,1,Plain,77,0.03809942064714279,0.038765515979893646,3.8765515979893643
5,1,Plain,78,0.038090045804407294,0.03875490273284348,3.8754902732843486
5,1,Plain,79,0.03808169676799528,0.038744588185393045,3.874458818539305
5,1,Plain,80,0.0380741541593945,0.0387344461890782,3.87344461890782
5,1,Plain,81,0.0380675793176406,0.03872478111717314,3.872478111717314
5,1,Plain,82,0.038059288011941174,0.038711922575097944,3.871192257509794
5,1,Plain,83,0.03805567645610341,0.0387003285711103,3.8700328571110294
5,1,Plain,84,0.038052727061620266,0.03868545997817993,3.8685459978179937
5,1,Plain,85,0.03804863144620609,0.038666616193977085,3.866661619397709
5,1,Plain,86,0.03804365434724559,0.03864559392397145,3.8645593923971444
5,1,Plain,87,0.038039488089926354,0.038632809962098086,3.863280996209809
5,1,Plain,88,0.038027832102132265,0.03862134105773559,3.862134105773559
5,1,Plain,89,0.038021385297843026,0.03861901242973099,3.8619012429730986
5,1,Plain,90,0.03801783086980501,0.03861930601859293,3.861930601859293
5,1,Plain,91,0.03801373782921308,0.03861607977874021,3.861607977874021
5,1,Plain,92,0.038011378501686115,0.038611160238563424,3.861116023856342
5,1,Plain,93,0.0380091891518136,0.03860469383191119,3.8604693831911185
5,1,Plain,94,0.03800824997387215,0.03859913248340444,3.859913248340444
5,1,Plain,95,0.03800796523750112,0.03859450198216447,3.859450198216447
5,1,Plain,96,0.03800791448959674,0.038590591524597935,3.859059152459793
5,1,Plain,97,0.03800444721328752,0.03858451888655908,3.8584518886559085
5,1,Plain,98,0.03800377842669116,0.038583148826300706,3.8583148826300704
5,1,Plain,99,0.0380016836785259,0.03858244714140051,3.8582447141400507
5,1,Plain,100,0.03799432955895117,0.03857910532625138,3.8579105326251386
5,2,ResDyNet,1,0.006128031179098491,0.006233167731492978,0.6233167731492977
5,2,ResDyNet,2,0.0052626873055743205,0.005355926042550241,0.5355926042550241
5,2,ResDyNet,3,0.005044085615337055,0.0051361558313564445,0.5136155831356445
5,2,ResDyNet,4,0.00454078991927978,0.004625320131239248,0.4625320131239248
5,2,ResDyNet,5,0.005010524673153205,0.0051047987480115145,0.5104798748011514
5,2,ResDyNet,6,0.005982000276560429,0.006094980931518384,0.6094980931518383
5,2,ResDyNet,7,0.006821702419542368,0.006950459517359622,0.6950459517359623
5,2,ResDyNet,8,0.00759957806029871,0.007742710281696712,0.7742710281696712
5,2,ResDyNet,9,0.008273439914589108,0.008428977372686997,0.8428977372686997
5,2,ResDyNet,10,0.00887368414590757,0.009040399859300408,0.9040399859300408
5,2,ResDyNet,11,0.009399821792678821,0.009576604690521344,0.9576604690521344
5,2,ResDyNet,12,0.009877735742630817,0.01006436087439272,1.006436087439272
5,2,ResDyNet,13,0.010283622707350119,0.010479494863537324,1.0479494863537324
5,2,ResDyNet,14,0.010632490911750248,0.010836952384376835,1.0836952384376835
5,2,ResDyNet,15,0.010952017698068332,0.011164543973152165,1.1164543973152166
5,2,ResDyNet,16,0.011232695855367989,0.011452229072155262,1.1452229072155262
5,2,ResDyNet,17,0.011472854724204049,0.01169844436556982,1.169844436556982
5,2,ResDyNet,18,0.011674399364118066,0.011905457347170304,1.1905457347170305
5,2,ResDyNet,19,0.011850184140890245,0.012086397327162855,1.2086397327162854
5,2,ResDyNet,20,0.012005291388102786,0.012246371270207876,1.2246371270207876
5,2,ResDyNet,21,0.012136727224662042,0.012382215309006048,1.2382215309006048
5,2,ResDyNet,22,0.012244424138765095,0.012493671756543171,1.2493671756543172
5,2,ResDyNet,23,0.012333153891654082,0.01258694797367773,1.258694797367773
5,2,ResDyNet,24,0.012410583142337336,0.012672258841621533,1.2672258841621533
5,2,ResDyNet,25,0.0124744650413138,0.012747185928182919,1.2747185928182918
5,2,ResDyNet,26,0.01252699611199992,0.012812921073486134,1.2812921073486134
5,2,ResDyNet,27,0.012549034405335635,0.012848539823395918,1.284853982339592
5,2,ResDyNet,28,0.01257353825558233,0.012882430146321448,1.2882430146321449
5,2,ResDyNet,29,0.012598785686522252,0.012913152124909729,1.2913152124909728
5,2,ResDyNet,30,0.012622080592480307,0.01293905861607797,1.293905861607797
5,2,ResDyNet,31,0.012644273994789724,0.01296187064960457,1.296187064960457
5,2,ResDyNet,32,0.012662530236041926,0.012978728802779416,1.2978728802779416
5,2,ResDyNet,33,0.012681058123191882,0.012994295823814672,1.299429582381467
5,2,ResDyNet,34,0.012697361254509073,0.013006457807337592,1.300645780733759
5,2,ResDyNet,35,0.0127111548760347,0.013014901303323114,1.3014901303323114
5,2,ResDyNet,36,0.012722973613937337,0.013020050459216729,1.3020050459216728
5,2,ResDyNet,37,0.012735063609868577,0.013024556375231857,1.302455637523186
5,2,ResDyNet,38,0.01274873446426561,0.013027909488340495,1.3027909488340494
5,2,ResDyNet,39,0.01276507601474488,0.01303087249844072,1.303087249844072
5,2,ResDyNet,40,0.01278380830895244,0.013034408672255597,1.3034408672255597
5,2,ResDyNet,41,0.012802852053341213,0.013037702359899862,1.3037702359899863
5,2,ResDyNet,42,0.012821714953861437,0.013042456444928721,1.3042456444928723
5,2,ResDyNet,43,0.012842876770900786,0.013052918395690965,1.3052918395690964
5,2,ResDyNet,44,0.012865434112720307,0.013068057532307813,1.3068057532307813
5,2,ResDyNet,45,0.012886316633015203,0.013084097758186072,1.3084097758186073
5,2,ResDyNet,46,0.012898334136095802,0.01309306896505514,1.309306896505514
5,2,ResDyNet,47,0.012918382259173626,0.013113197857919444,1.3113197857919443
5,2,ResDyNet,48,0.012921162797500782,0.013117225115786675,1.3117225115786675
5,2,ResDyNet,49,0.012932043331645715,0.013127265053214631,1.3127265053214632
5,2,ResDyNet,50,0.01294991382056357,0.013140368133614022,1.314036813361402
5,2,ResDyNet,51,0.012952168140171834,0.01313315173027599,1.313315173027599
5,2,ResDyNet,52,0.012951212489457088,0.013123679185398104,1.3123679185398103
5,2,ResDyNet,53,0.012948566481794772,0.013115175971852886,1.3115175971852886
5,2,ResDyNet,54,0.01294526495261458,0.013108290123675813,1.3108290123675812
5,2,ResDyNet,55,0.012941402021524096,0.013102506441995197,1.3102506441995196
5,2,ResDyNet,56,0.012937538472658956,0.013097875760796813,1.3097875760796813
5,2,ResDyNet,57,0.01293361344840389,0.013094084611961009,1.309408461196101
5,2,ResDyNet,58,0.012929166133073879,0.013090510313707828,1.3090510313707828
5,2,ResDyNet,59,0.012925004224800161,0.013087786182547767,1.3087786182547765
5,2,ResDyNet,60,0.012922528242934226,0.013087076960976602,1.3087076960976602
5,2,ResDyNet,61,0.012921537893966623,0.013087936224956643,1.3087936224956642
5,2,ResDyNet,62,0.012920497446622964,0.013088865513174026,1.3088865513174024
5,2,ResDyNet,63,0.012918940683587102,0.013090127731772786,1.3090127731772787
5,2,ResDyNet,64,0.012918443015648184,0.013093875809435612,1.3093875809435613
5,2,ResDyNet,65,0.012918983595893704,0.013100120882588367,1.3100120882588369
5,2,ResDyNet,66,0.0129197738517025,0.013107900405603602,1.31079004056036
5,2,ResDyNet,67,0.012921340751215324,0.013117379945386887,1.3117379945386887
5,2,ResDyNet,68,0.012922537392792692,0.013125845724528714,1.3125845724528715
5,2,ResDyNet,69,0.012922995343201913,0.013132156608879115,1.3132156608879115
5,2,ResDyNet,70,0.012923125628656272,0.013136798404879023,1.3136798404879022
5,2,ResDyNet,71,0.012924438089493234,0.013141506870662184,1.3141506870662183
5,2,ResDyNet,72,0.012924179989020707,0.013144256961265435,1.3144256961265437
5,2,ResDyNet,73,0.012926318674747589,0.013149026706824407,1.3149026706824407
5,2,ResDyNet,74,0.012930119796865612,0.013154717379239369,1.315471737923937
5,2,ResDyNet,75,0.012934156797344883,0.013159902388293064,1.3159902388293063
5,2,ResDyNet,76,0.012938078634018987,0.01316433194937741,1.316433194937741
5,2,ResDyNet,77,0.012941727398646428,0.013167988692691032,1.316798869269103
5,2,ResDyNet,78,0.012945269888309751,0.013171227935719692,1.3171227935719694
5,2,ResDyNet,79,0.01294846325437673,0.013173858283703007,1.3173858283703008
5,2,ResDyNet,80,0.012951004650306906,0.013175604390886678,1.3175604390886677
5,2,ResDyNet,81,0.012952976804313352,0.013176598054145573,1.3176598054145574
5,2,ResDyNet,82,0.012956310771975102,0.013178483509892277,1.3178483509892276
5,2,ResDyNet,83,0.012958045277852798,0.013177550804297935,1.3177550804297935
5,2,ResDyNet,84,0.0129582808751844,0.013173748503522249,1.317374850352225
5,2,ResDyNet,85,0.012957717677046078,0.013168176544710175,1.3168176544710175
5,2,ResDyNet,86,0.0129563653224032,0.01316136532021854,1.316136532021854
5,2,ResDyNet,87,0.012954076151004584,0.013156127679563524,1.3156127679563523
5,2,ResDyNet,88,0.01295288617026948,0.013155044787208737,1.3155044787208738
5,2,ResDyNet,89,0.01295173933107201,0.013155317153625156,1.3155317153625155
5,2,ResDyNet,90,0.012948966162781149,0.013153830069301245,1.3153830069301244
5,2,ResDyNet,91,0.012945069186667001,0.01315018866862093,1.315018866862093
5,2,ResDyNet,92,0.01294111851741847,0.013145316493063264,1.3145316493063264
5,2,ResDyNet,93,0.01293631189618327,0.013138990102408873,1.3138990102408872
5,2,ResDyNet,94,0.012932060400196902,0.01313310433955071,1.313310433955071
5,2,ResDyNet,95,0.012928136535891789,0.01312764279914325,1.312764279914325
5,2,ResDyNet,96,0.012924839124907817,0.013122982249578075,1.3122982249578075
5,2,ResDyNet,97,0.012922444095673849,0.0131196826906011,1.31196826906011
5,2,ResDyNet,98,0.012922044386986093,0.013119041904869799,1.31190419048698
5,2,ResDyNet,99,0.012922983990848196,0.01312048042276127,1.312048042276127
5,2,ResDyNet,100,0.012924831353778641,0.013123759148001323,1.3123759148001322
5,2,Plain,1,0.011183153420843849,0.011375018990910856,1.1375018990910857
5,2,Plain,2,0.012940030202634173,0.013169287994797867,1.316928799479787
5,2,Plain,3,0.014354013345664642,0.014616018634683162,1.4616018634683163
5,2,Plain,4,0.015434994446075063,0.015722328450799704,1.5722328450799703
5,2,Plain,5,0.017359919002893118,0.017686549527712588,1.768654952771259
5,2,Plain,6,0.02004482606143017,0.02042340805277719,2.0423408052777186
5,2,Plain,7,0.022920895169154448,0.023353518546700112,2.3353518546700114
5,2,Plain,8,0.025256043330361497,0.025731721526823993,2.573172152682399
5,2,Plain,9,0.02705523880691467,0.02756386679185216,2.7563866791852156
5,2,Plain,10,0.028458819907237847,0.028993494387999207,2.899349438799921
5,2,Plain,11,0.029508074002992515,0.030063033761491723,3.006303376149172
5,2,Plain,12,0.03031963416631101,0.030892478578096565,3.089247857809657
5,2,Plain,13,0.030930623475800768,0.03151975904454246,3.151975904454246
5,2,Plain,14,0.031413417997566626,0.03201749410328132,3.201749410328132
5,2,Plain,15,0.03178812491854942,0.03240498036629312,3.240498036629312
5,2,Plain,16,0.03206138486706118,0.03268799659457066,3.268799659457066
5,2,Plain,17,0.03227067033445621,0.03290520542815217,3.2905205428152176
5,2,Plain,18,0.0324331069448483,0.03307501819364687,3.307501819364686
5,2,Plain,19,0.0325726316781443,0.03322191147181682,3.3221911471816825
5,2,Plain,20,0.03269535910673742,0.03335191904052187,3.3351919040521874
5,2,Plain,21,0.032794444310234594,0.03345777348966005,3.345777348966005
5,2,Plain,22,0.03287382665858611,0.033543006596249425,3.3543006596249425
5,2,Plain,23,0.03294841410141932,0.03362643308865205,3.362643308865205
5,2,Plain,24,0.03298352604238095,0.03367897984523691,3.367897984523691
5,2,Plain,25,0.03300584843927517,0.033727433230960856,3.3727433230960857
5,2,Plain,26,0.03302095645083256,0.03377464996338966,3.3774649963389654
5,2,Plain,27,0.033019880817068005,0.03380796003408025,3.3807960034080256
5,2,Plain,28,0.03306631802287777,0.03387865241008441,3.387865241008441
5,2,Plain,29,0.03310959743121878,0.03393575214802058,3.3935752148020586
5,2,Plain,30,0.03314654527096849,0.03397895371045679,3.3978953710456787
5,2,Plain,31,0.03317686290421439,0.034010193523273356,3.401019352327335
5,2,Plain,32,0.03320652287604587,0.034035729578341056,3.403572957834106
5,2,Plain,33,0.03323851821673632,0.03405955041430017,3.405955041430017
5,2,Plain,34,0.03328678031090765,0.03409709269334916,3.4097092693349156
5,2,Plain,35,0.03334578489472381,0.03414261752918385,3.414261752918385
5,2,Plain,36,0.033415924752292,0.034196174543632434,3.4196174543632436
5,2,Plain,37,0.033479566556390276,0.03424062222148039,3.424062222148039
5,2,Plain,38,0.033528294067366335,0.03426250516335264,3.4262505163352643
5,2,Plain,39,0.03356140538116177,0.03426022640877644,3.4260226408776444
5,2,Plain,40,0.033585995328342624,0.034244379937042255,3.4244379937042257
5,2,Plain,41,0.03361245233361313,0.03422902547699152,3.4229025476991515
5,2,Plain,42,0.033643754867250075,0.034222973219960554,3.422297321996056
5,2,Plain,43,0.03366860413500692,0.03421924465294426,3.4219244652944254
5,2,Plain,44,0.03368944656334676,0.03422003657740051,3.4220036577400514
5,2,Plain,45,0.03370857806433692,0.03422594238863063,3.422594238863063
5,2,Plain,46,0.03372329481001054,0.03423243808211688,3.423243808211688
5,2,Plain,47,0.03375442280399585,0.03426345620747872,3.426345620747872
5,2,Plain,48,0.03385691520083135,0.03437065110744556,3.4370651107445562
5,2,Plain,49,0.03388727840779398,0.03439883970250956,3.439883970250956
5,2,Plain,50,0.033887898291028506,0.03438628742930159,3.4386287429301587
5,2,Plain,51,0.033889937991068424,0.034363489799511,3.4363489799511004
5,2,Plain,52,0.03389018114912139,0.03434148465235628,3.434148465235628
5,2,Plain,53,0.033898511793082134,0.03433468469079363,3.433468469079363
5,2,Plain,54,0.03390961812884381,0.03433665622472761,3.4336656224727613
5,2,Plain,55,0.033918503208138974,0.03434074654726916,3.4340746547269156
5,2,Plain,56,0.033925532220427115,0.034345977566066256,3.434597756606626
5,2,Plain,57,0.03392592978045494,0.03434685881535651,3.434685881535651
5,2,Plain,58,0.03392565838563431,0.034349019606177006,3.4349019606177
5,2,Plain,59,0.0339234993401606,0.03435074358242129,3.4350743582421286
5,2,Plain,60,0.03392053559468657,0.034352461959441735,3.4352461959441736
5,2,Plain,61,0.033918273531038545,0.03435505931860823,3.4355059318608236
5,2,Plain,62,0.0339162175068072,0.03435818253098194,3.435818253098194
5,2,Plain,63,0.03391622545265949,0.03436564453918082,3.436564453918082
5,2,Plain,64,0.03391605099556699,0.034376631854512764,3.437663185451276
5,2,Plain,65,0.03391607120103703,0.03439160900686346,3.4391609006863457
5,2,Plain,66,0.03391713333340849,0.0344110052452127,3.4411005245212696
5,2,Plain,67,0.03391760370966322,0.0344321927006584,3.4432192700658404
5,2,Plain,68,0.03391571577939159,0.034449306620350346,3.4449306620350346
5,2,Plain,69,0.03391624500542103,0.0344651862178841,3.4465186217884103
5,2,Plain,70,0.03391810124202945,0.03447890789707876,3.4478907897078765
5,2,Plain,71,0.033920006290098836,0.03448970025835116,3.448970025835116
5,2,Plain,72,0.033926421959772815,0.034504131665947346,3.4504131665947346
5,2,Plain,73,0.0339358155476385,0.03452049699389598,3.452049699389598
5,2,Plain,74,0.03394642050146371,0.034536073505043764,3.453607350504376
5,2,Plain,75,0.03395660091844478,0.03454926057620457,3.454926057620457
5,2,Plain,76,0.0339643900770966,0.03455833884464113,3.4558338844641128
5,2,Plain,77,0.0339677111353749,0.034561571447872835,3.456157144787283
5,2,Plain,78,0.03396963305523992,0.03456256870066249,3.4562568700662486
5,2,Plain,79,0.03396926713825287,0.03456057313437026,3.456057313437026
5,2,Plain,80,0.033966341793193036,0.03455539505671837,3.4555395056718368
5,2,Plain,81,0.03396299597154184,0.03454933590883516,3.454933590883516
5,2,Plain,82,0.03395588849533488,0.03453815862208554,3.453815862208554
5,2,Plain,83,0.033954671215439824,0.034529853491824934,3.452985349182493
5,2,Plain,84,0.03395462596964806,0.03451921650439943,3.451921650439943
5,2,Plain,85,0.03395363788368222,0.03450511186700068,3.4505111867000675
5,2,Plain,86,0.03395287328812306,0.03449008714221642,3.449008714221642
5,2,Plain,87,0.03395095384530315,0.034480504701768167,3.448050470176817
5,2,Plain,88,0.03394414446990414,0.03447391839125401,3.447391839125401
5,2,Plain,89,0.03393883319063205,0.034472290017111544,3.447229001711155
5,2,Plain,90,0.03393373518182637,0.03447059638485807,3.4470596384858068
5,2,Plain,91,0.03392941022910786,0.03446703447420382,3.4467034474203824
5,2,Plain,92,0.03392509737682401,0.03446040166281566,3.4460401662815654
5,2,Plain,93,0.03392462870733622,0.0344561389977847,3.4456138997784698
5,2,Plain,94,0.033926488165751306,0.034453914934433824,3.445391493443382
5,2,Plain,95,0.03392812664289297,0.03445170355181978,3.4451703551819772
5,2,Plain,96,0.03392879285362671,0.03444893526834752,3.444893526834752
5,2,Plain,97,0.03392584719875509,0.0344436661487662,3.44436661487662
5,2,Plain,98,0.03392585542601934,0.03444305758930382,3.4443057589303825
5,2,Plain,99,0.03392651825649012,0.03444500271082633,3.4445002710826333
5,2,Plain,100,0.03392580636159248,0.03444796294855362,3.444796294855362
5,3,ResDyNet,1,0.006159098673152662,0.006264768240004962,0.6264768240004962
5,3,ResDyNet,2,0.005384041857505633,0.0054794306262982585,0.5479430626298258
5,3,ResDyNet,3,0.00502499930145929,0.005116721133018988,0.5116721133018988
5,3,ResDyNet,4,0.005157808100030912,0.005253824568463133,0.5253824568463132
5,3,ResDyNet,5,0.005811675897048626,0.005921023800573827,0.5921023800573827
5,3,ResDyNet,6,0.006438283320896095,0.006559881688126188,0.6559881688126187
5,3,ResDyNet,7,0.007117958432149173,0.007252307252097971,0.7252307252097971
5,3,ResDyNet,8,0.0076396547802588645,0.007783541815925334,0.7783541815925333
5,3,ResDyNet,9,0.008073772748093884,0.008225556540985657,0.8225556540985657
5,3,ResDyNet,10,0.008416357918931361,0.008574481545099778,0.8574481545099778
5,3,ResDyNet,11,0.00870847197937116,0.008872252628222685,0.8872252628222685
5,3,ResDyNet,12,0.008940197898388721,0.009109109646408407,0.9109109646408406
5,3,ResDyNet,13,0.009126366653110762,0.009300196553854024,0.9300196553854023
5,3,ResDyNet,14,0.00927635988059388,0.00945474312282213,0.945474312282213
5,3,ResDyNet,15,0.009400675134242892,0.009583097270933398,0.9583097270933397
5,3,ResDyNet,16,0.009499421763587463,0.009685079654109157,0.9685079654109156
5,3,ResDyNet,17,0.009579813096111377,0.009768180041623522,0.9768180041623521
5,3,ResDyNet,18,0.009648933780256112,0.009839904048475902,0.9839904048475903
5,3,ResDyNet,19,0.009700917667107897,0.00989428889616828,0.989428889616828
5,3,ResDyNet,20,0.009745132143026341,0.009940825461263292,0.9940825461263291
5,3,ResDyNet,21,0.009782064860390637,0.009979925479571933,0.9979925479571933
5,3,ResDyNet,22,0.009805984409435328,0.010005595124183668,1.0005595124183666
5,3,ResDyNet,23,0.009828353668078247,0.0100306034752976,1.0030603475297601
5,3,ResDyNet,24,0.009837142629098142,0.010044557635057553,1.0044557635057552
5,3,ResDyNet,25,0.009855082362055408,0.010070537437126497,1.0070537437126497
5,3,ResDyNet,26,0.009871465883590093,0.010096779157206762,1.0096779157206761
5,3,ResDyNet,27,0.00988489023585176,0.010120811031583264,1.0120811031583263
5,3,ResDyNet,28,0.009894837313482556,0.010137922031895896,1.0137922031895896
5,3,ResDyNet,29,0.009905105845742791,0.01015225925592487,1.015225925592487
5,3,ResDyNet,30,0.009914762539880074,0.010163751746636022,1.0163751746636023
5,3,ResDyNet,31,0.00992687358214102,0.010176215050362683,1.0176215050362682
5,3,ResDyNet,32,0.009940123338092697,0.010188340139483037,1.0188340139483036
5,3,ResDyNet,33,0.009951029225583552,0.010196831861544296,1.0196831861544295
5,3,ResDyNet,34,0.009961211432177632,0.010203700879706639,1.0203700879706639
5,3,ResDyNet,35,0.009970342668044094,0.010208594502263297,1.0208594502263297
5,3,ResDyNet,36,0.009977434025599474,0.010210403511684188,1.0210403511684187
5,3,ResDyNet,37,0.009982785214370274,0.010209713338662977,1.0209713338662976
5,3,ResDyNet,38,0.009989771784972018,0.010208530343822653,1.0208530343822655
5,3,ResDyNet,39,0.010000271149884318,0.01020849841814139,1.0208498418141392
5,3,ResDyNet,40,0.010013934210906454,0.010210236868979768,1.0210236868979767
5,3,ResDyNet,41,0.010028055023666103,0.010212005583016694,1.0212005583016694
5,3,ResDyNet,42,0.010038944269783537,0.010211776962978451,1.0211776962978452
5,3,ResDyNet,43,0.010049486623275724,0.01021384314061323,1.021384314061323
5,3,ResDyNet,44,0.010064673876397801,0.010223186882643927,1.0223186882643926
5,3,ResDyNet,45,0.010079838638504514,0.01023454551745521,1.0234545517455211
5,3,ResDyNet,46,0.010089198311092009,0.010241521726404154,1.0241521726404155
5,3,ResDyNet,47,0.010112057835347367,0.010264552672721187,1.0264552672721186
5,3,ResDyNet,48,0.010113576549572111,0.010267037294208381,1.0267037294208383
5,3,ResDyNet,49,0.010127602868247989,0.010280488844315473,1.0280488844315474
5,3,ResDyNet,50,0.010146181334792953,0.010295401169224191,1.029540116922419
5,3,ResDyNet,51,0.0101486823166039,0.010290492161921516,1.0290492161921518
5,3,ResDyNet,52,0.010151848819573905,0.010287037383967386,1.0287037383967386
5,3,ResDyNet,53,0.010155495935375713,0.010286166925207606,1.0286166925207607
5,3,ResDyNet,54,0.010158623040267734,0.010286554856646025,1.0286554856646024
5,3,ResDyNet,55,0.010161313952625673,0.010287809721232503,1.0287809721232501
5,3,ResDyNet,56,0.010162789999441226,0.010288739320625354,1.0288739320625355
5,3,ResDyNet,57,0.010164883561024875,0.01029100227479095,1.0291002274790948
5,3,ResDyNet,58,0.010167161895960283,0.010294038787214708,1.0294038787214708
5,3,ResDyNet,59,0.010169367018807898,0.010297443531866143,1.0297443531866142
5,3,ResDyNet,60,0.010171136661784085,0.0103006505980098,1.0300650598009802
5,3,ResDyNet,61,0.010174740454064303,0.010305766640243231,1.030576664024323
5,3,ResDyNet,62,0.010175699976118537,0.01030830036072916,1.030830036072916
5,3,ResDyNet,63,0.010176907778351054,0.010311760537946675,1.0311760537946675
5,3,ResDyNet,64,0.010177318408874196,0.01031552665885992,1.031552665885992
5,3,ResDyNet,65,0.010177199515500005,0.01031989420140191,1.0319894201401911
5,3,ResDyNet,66,0.01017689599285588,0.010325083135643492,1.0325083135643491
5,3,ResDyNet,67,0.01017689202156573,0.01033129315914823,1.0331293159148232
5,3,ResDyNet,68,0.010175744810073927,0.010335838268395932,1.0335838268395934
5,3,ResDyNet,69,0.010175699589887625,0.010340395324030367,1.0340395324030367
5,3,ResDyNet,70,0.010176024659575511,0.010344276482114573,1.0344276482114572
5,3,ResDyNet,71,0.010179874906930488,0.010350848145627508,1.035084814562751
5,3,ResDyNet,72,0.01018143455664407,0.010354807203282974,1.0354807203282976
5,3,ResDyNet,73,0.010181474156465947,0.010356891158791383,1.0356891158791384
5,3,ResDyNet,74,0.01018145907653352,0.010358312124266387,1.0358312124266387
5,3,ResDyNet,75,0.010180967356233302,0.010358660307406495,1.0358660307406493
5,3,ResDyNet,76,0.010180672389496053,0.010358705847620579,1.0358705847620577
5,3,ResDyNet,77,0.010180443861300677,0.010358429406124256,1.0358429406124257
5,3,ResDyNet,78,0.010180427482221971,0.010358125555381398,1.03581255553814
5,3,ResDyNet,79,0.010180475966218669,0.010357688399376381,1.0357688399376381
5,3,ResDyNet,80,0.010180740148595739,0.010357297231078949,1.0357297231078948
5,3,ResDyNet,81,0.010181836607638637,0.010357616666708102,1.0357616666708103
5,3,ResDyNet,82,0.010182970621296939,0.010357586567369898,1.0357586567369896
5,3,ResDyNet,83,0.010184391982737186,0.010356912627306565,1.0356912627306565
5,3,ResDyNet,84,0.010186911078772036,0.010356296940320614,1.0356296940320615
5,3,ResDyNet,85,0.010190021880511668,0.010355527914822315,1.0355527914822316
5,3,ResDyNet,86,0.010192178756454008,0.01035344285875543,1.035344285875543
5,3,ResDyNet,87,0.010192618351979788,0.010351597973068068,1.0351597973068067
5,3,ResDyNet,88,0.010193413140599425,0.010352504039361733,1.0352504039361734
5,3,ResDyNet,89,0.010195079249891903,0.010355327381930086,1.0355327381930086
5,3,ResDyNet,90,0.010196834344856083,0.010358157132464392,1.035815713246439
5,3,ResDyNet,91,0.010197522627751162,0.010359106202814026,1.0359106202814028
5,3,ResDyNet,92,0.010198368096606236,0.010359288199254586,1.0359288199254586
5,3,ResDyNet,93,0.010198539115562904,0.010358323575821147,1.0358323575821147
5,3,ResDyNet,94,0.010198532340018347,0.010357080402261644,1.0357080402261645
5,3,ResDyNet,95,0.010198640678261523,0.010356025517624526,1.0356025517624527
5,3,ResDyNet,96,0.010199496852090699,0.010355859353535151,1.035585935353515
5,3,ResDyNet,97,0.010200122299613635,0.010355809395302866,1.0355809395302866
5,3,ResDyNet,98,0.010199961770747609,0.010355460938771642,1.0355460938771641
5,3,ResDyNet,99,0.010199725529584053,0.01035560356827946,1.035560356827946
5,3,ResDyNet,100,0.010199430406132262,0.010356411192765619,1.0356411192765618
5,3,Plain,1,0.013037649534414327,0.01326133206528186,1.326133206528186
5,3,Plain,2,0.013958033357452007,0.014205327054635591,1.420532705463559
5,3,Plain,3,0.015022892766975314,0.015297107181196576,1.5297107181196576
5,3,Plain,4,0.01624534227537432,0.016547761513062663,1.654776151306266
5,3,Plain,5,0.018171753688436553,0.018513659053499318,1.8513659053499318
5,3,Plain,6,0.020971825350206405,0.021367915362608163,2.1367915362608163
5,3,Plain,7,0.02372966611887799,0.02417755474751215,2.417755474751215
5,3,Plain,8,0.025834804699688838,0.026321383422442907,2.6321383422442906
5,3,Plain,9,0.02742320601977626,0.027938751645446347,2.7938751645446347
5,3,Plain,10,0.02857915856892761,0.029116093930908367,2.9116093930908367
5,3,Plain,11,0.02937299444114919,0.029925413751870914,2.9925413751870913
5,3,Plain,12,0.02992107861008104,0.030486392907158745,3.0486392907158746
5,3,Plain,13,0.0303267073580162,0.030904340136786602,3.09043401367866
5,3,Plain,14,0.030639313097437365,0.031228503262579754,3.122850326257976
5,3,Plain,15,0.030889635026520146,0.03148905508334158,3.148905508334158
5,3,Plain,16,0.031061108913415517,0.031668171122215844,3.166817112221584
5,3,Plain,17,0.031181173463368465,0.031794285884649755,3.1794285884649756
5,3,Plain,18,0.0312637241209305,0.0318824911180821,3.1882491118082097
5,3,Plain,19,0.031335056405163327,0.03195966724896913,3.195966724896913
5,3,Plain,20,0.03139445251605442,0.032024888768424326,3.2024888768424327
5,3,Plain,21,0.03144751109228893,0.032083596019677404,3.2083596019677407
5,3,Plain,22,0.031489207030719786,0.032130201637667395,3.21302016376674
5,3,Plain,23,0.03154866274563116,0.0321978773723958,3.2197877372395802
5,3,Plain,24,0.03156580405752596,0.03223136535754602,3.223136535754602
5,3,Plain,25,0.031569513239132686,0.032259696394890354,3.225969639489035
