training_horizon,seed,model,epoch,train_loss,val_loss,val_rmse,val_nrmse,val_nrmse_percent,wall_time_sec
5,3,Plain,53,0.0006546730422686721,0.0005972479226226125,0.024438656317862743,0.024770319857441506,2.4770319857441505,30.946541167009855
5,3,ResDyNet,54,0.00012553284818893887,0.00011175361145821724,0.010571358070665152,0.010714824797733473,1.0714824797733473,31.465804334002314
5,3,Plain,54,0.0004914222573240739,0.00033578056655399083,0.018324316264297306,0.018573000460086555,1.8573000460086555,31.4923020839924
5,3,ResDyNet,55,0.0001035335279837771,0.000579583044004198,0.024074531023556785,0.02440125292140251,2.440125292140251,32.02266304200748
5,3,Plain,55,0.00045563020436140876,0.0005398104900497083,0.02323382211453183,0.02354913452697476,2.3549134526974758,32.04779004200827
5,3,ResDyNet,56,0.00021869790015185088,0.0003399154918389986,0.018436797222918046,0.01868700792787319,1.868700792787319,32.563247209007386
5,3,Plain,56,0.0007107657908752897,0.00048737224519881874,0.022076508899706464,0.02237611510505528,2.237611510505528,32.58828666701447
5,3,ResDyNet,57,0.00020866154251298702,8.812833395372978e-05,0.009387669250337368,0.009515071819916688,0.9515071819916688,33.20088112499798
5,3,Plain,57,0.0006727167818555743,0.002657879895170879,0.05155463020108745,0.052254291872816466,5.225429187281646,33.22963479202008
5,3,ResDyNet,58,0.000104648163580327,6.337629239267813e-05,0.007960922835493265,0.008068962647976867,0.8068962647976867,33.77050795900868
5,3,Plain,58,0.0037604218809433204,0.006253116796104787,0.07907665139663404,0.08014982177716244,8.014982177716243,33.796897624997655
5,3,ResDyNet,59,9.543828878926043e-05,0.00015257334423275678,0.012352058299439686,0.012519691385456817,1.2519691385456817,34.35290875000646
5,3,Plain,59,0.003221423389455363,0.0009553268770838438,0.03090836257526179,0.0313278282284042,3.13278282284042,34.37804008400417
5,3,ResDyNet,60,0.00016810774615851914,6.834089042206376e-05,0.008266854929298309,0.008379046628030582,0.8379046628030582,34.92558883401216
5,3,Plain,60,0.0006576967005197666,0.0005777517560300329,0.024036467211926815,0.02436267253560697,2.436267253560697,34.95079404200078
5,3,ResDyNet,61,0.0001406379035800969,0.0002566868417457869,0.01602144942712072,0.01623888080129562,1.623888080129562,35.46687429200392
5,3,Plain,61,0.0004324973840793475,0.00044101121614759645,0.021000267049435264,0.021285267288856123,2.1285267288856122,35.49195616701036
5,3,ResDyNet,62,0.00012434675825905207,0.00012130269053959371,0.011013750067056802,0.011163220614200015,1.1163220614200016,36.01663287502015
5,3,Plain,62,0.00044222798360733816,0.0005829547977546531,0.024144456874294215,0.024472127754557878,2.447212775455788,36.0435500839958
5,3,ResDyNet,63,0.00010611580802693674,7.443940907127816e-05,0.008627827598606624,0.008744918153955105,0.8744918153955105,36.59451675001765
5,3,Plain,63,0.00048024198701418784,0.0003070603725404606,0.017523138204684135,0.017760949398798166,1.7760949398798167,36.621544416993856
5,3,ResDyNet,64,0.0002914374521218675,0.0001182849373077499,0.010875887885949813,0.011023487468570048,1.1023487468570048,37.14398125000298
5,3,Plain,64,0.00047453646359641957,0.0004215053653141727,0.020530595834368094,0.020809222040143183,2.0809222040143185,37.16905300001963
5,3,ResDyNet,65,0.00011383398087763444,6.3767025348974e-05,0.007985425808870433,0.008093798157757624,0.8093798157757623,37.68461995900725
5,3,Plain,65,0.0014131395977105107,0.0007800830987694812,0.027929967754537086,0.028309012815169968,2.8309012815169967,37.70970304199727
5,3,ResDyNet,66,8.021766491695381e-05,0.0001215832409093932,0.011026479080349866,0.01117612237633611,1.117612237633611,38.224240042007295
5,3,Plain,66,0.0005213308446667368,0.0006405885587217804,0.025309851021327257,0.025653337777176797,2.56533377771768,38.249318417016184
5,3,ResDyNet,67,0.00011586164152953412,0.00014914470250809337,0.012212481423039849,0.012378220273945688,1.2378220273945688,38.765024459018605
5,3,Plain,67,0.0005439755132556906,0.0004560769614928147,0.021355958454089923,0.021645785876672208,2.1645785876672208,38.790128209016984
5,3,ResDyNet,68,7.851894978471639e-05,0.0001168609995866459,0.010810226620503658,0.010956935096533258,1.0956935096533258,39.30859724999755
5,3,Plain,68,0.0006796969913430221,0.000976647046578381,0.03125135271597665,0.03167547318003135,3.167547318003135,39.333726167009445
5,3,ResDyNet,69,7.600929446873062e-05,8.064949505678393e-05,0.008980506392001732,0.00910238324555869,0.910238324555869,39.92889974999707
5,3,Plain,69,0.0006526319134308394,0.0011110842312725426,0.03333293013331625,0.03378530024109778,3.3785300241097778,39.95930558399414
5,3,ResDyNet,70,0.0002110806775138317,8.08999322874782e-05,0.008994438964575736,0.009116504900800548,0.9116504900800548,40.49199870901066
5,3,Plain,70,0.0008164325798375791,0.0029318193235281275,0.054146277097581956,0.054881110702327665,5.488111070232766,40.51709666699753
5,3,ResDyNet,71,8.457234936236483e-05,4.917874135199896e-05,0.007012755617587066,0.007107927599224606,0.7107927599224606,41.03158287500264
5,3,Plain,71,0.0012300950419326785,0.0020124550974713056,0.04486039564550568,0.04546920807009946,4.546920807009946,41.057664209016366
5,3,ResDyNet,72,0.00011291392796913402,0.0001419892682753241,0.011915924986140358,0.012077639190344363,1.2077639190344363,41.56984670899692
5,3,Plain,72,0.000659123137910258,0.0008323399336639674,0.028850302141640867,0.02924183730633073,2.9241837306330734,41.59478687500814
5,3,ResDyNet,73,7.235862997995403e-05,8.770596750455945e-05,0.009365146421949817,0.009492243328202676,0.9492243328202676,42.11262033399544
5,3,Plain,73,0.0006232550042782193,0.000992481054764009,0.03150366732245642,0.03193121201550244,3.193121201550244,42.142993834015215
5,3,ResDyNet,74,0.000116948504689052,0.00016549639672881075,0.012864540284394571,0.013039128400462853,1.3039128400462852,42.659374792012386
5,3,Plain,74,0.0008391226094147748,0.007283743571170143,0.08534485087672333,0.08650308866845931,8.650308866845931,42.68460745899938
5,3,ResDyNet,75,9.751432201783297e-05,0.0005980908465263719,0.024455895946097983,0.024787793449281257,2.478779344928126,43.21176674999879
5,3,Plain,75,0.0009278071335713741,0.00023751809379438126,0.015411622036449675,0.015620777280043114,1.5620777280043114,43.236836416996084
5,3,ResDyNet,76,0.00016260266007542607,0.0002465034434850322,0.015700428130628545,0.01591350283895038,1.5913502838950382,43.78092333400855
5,3,Plain,76,0.0004575484433981627,0.0021898548766165916,0.04679588525304967,0.0474309647246409,4.7430964724640905,43.80603100001463
5,3,ResDyNet,77,0.00014721759556171195,0.00016625149057580558,0.012893854760148557,0.013068840710805739,1.3068840710805738,44.354989375016885
5,3,Plain,77,0.0005355970726017622,0.001651744768788903,0.040641662967808086,0.04119322184317956,4.119322184317956,44.38160708401119
5,3,ResDyNet,78,6.344656213253316e-05,7.350789428950131e-05,0.008573674491692655,0.008690030120747125,0.8690030120747125,44.90636412499589
5,3,Plain,78,0.0006484278701846072,0.0007300623215307559,0.027019665459267917,0.027386356564044603,2.7386356564044605,44.931589917017845
5,3,ResDyNet,79,9.777970958645731e-05,0.00018851054640522846,0.013729914289799063,0.013916246627888346,1.3916246627888347,45.45546033399296
5,3,Plain,79,0.0006946909888974473,0.0030725536267620815,0.05543061993846075,0.05618288370332238,5.618288370332238,45.480660542001715
5,3,ResDyNet,80,0.0002955905199926375,0.00051423005206439,0.02267664111071986,0.02298439187077459,2.298439187077459,46.01931087500998
5,3,Plain,80,0.004590404702174356,0.0016956044053820566,0.041177717340596436,0.0417365511531974,4.1736551153197405,46.044665916997474
5,3,ResDyNet,81,0.00013623168707149104,7.457488559040545e-05,0.00863567516702692,0.008752872223824806,0.8752872223824806,46.614128167013405
5,3,Plain,81,0.0006942271593748886,0.0005845394738169662,0.024177251163375997,0.024505367103705704,2.4505367103705704,46.64038354199147
5,3,ResDyNet,82,4.301370228324327e-05,5.2843911988578584e-05,0.007269381816122922,0.007368036540520457,0.7368036540520457,47.33694837501389
5,3,Plain,82,0.0004124516095210232,0.0003100234710308759,0.01760748338153059,0.017846439246592787,1.7846439246592787,47.362136542011285
5,3,ResDyNet,83,4.8885250604053436e-05,0.00013798820647124304,0.011746838147826972,0.01190625762933584,1.1906257629335841,47.908029709011316
5,3,Plain,83,0.00047296284729354354,0.0002664518376809838,0.016323352525782923,0.016544881107636092,1.6544881107636091,47.93357708401163
5,3,ResDyNet,84,9.145999538302055e-05,6.110603003589072e-05,0.007817034606287139,0.007923121673137695,0.7923121673137695,48.4579910839966
5,3,Plain,84,0.0005374388967949821,0.0005040475663979882,0.022451003683532467,0.022755692257729308,2.275569225772931,48.48309670900926
5,3,ResDyNet,85,5.799926791178764e-05,5.104919222619899e-05,0.007144871743159494,0.007241836708063906,0.7241836708063906,49.000251959019806
5,3,Plain,85,0.0005110001129032655,0.0017334645763499353,0.041634896137134,0.04219993444542851,4.219993444542851,49.02543958401657
5,3,ResDyNet,86,6.874648601910367e-05,6.540040102304184e-05,0.008087051441844663,0.008196802979370778,0.8196802979370779,49.57114191699657
5,3,Plain,86,0.0006340848416147912,0.0002704950098887898,0.016446732498851854,0.016669935503310297,1.6669935503310296,49.5962958750024
5,3,ResDyNet,87,6.197562131488981e-05,0.0009664861686882654,0.03108836066260596,0.03151026911792167,3.1510269117921674,50.205514083994785
5,3,Plain,87,0.0005316430170211393,0.0003285571583675204,0.01812614571185834,0.018372140482091317,1.8372140482091317,50.2306428750162
5,3,ResDyNet,88,0.0003229313852701472,6.753165490346352e-05,0.008217764592847834,0.0083292900734978,0.8329290073497799,50.770700791996205
5,3,Plain,88,0.0004948606949457912,0.000981431111897832,0.03132780094257866,0.031752958905958174,3.1752958905958173,50.79599425001652
5,3,ResDyNet,89,6.172338723503682e-05,0.00010595715330316959,0.010293549111126326,0.01043324561852099,1.043324561852099,51.31324587500421
5,3,Plain,89,0.0017493904876535221,0.0003048388063103141,0.01745963362474465,0.01769658298122374,1.769658298122374,51.338341791997664
5,3,ResDyNet,90,4.783036211830003e-05,4.893618682906384e-05,0.006995440431385564,0.007090377424001229,0.709037742400123,51.858422167017125
5,3,Plain,90,0.00034848480284271574,0.00022979613703365097,0.015159028235136018,0.015364755460710394,1.5364755460710393,51.884880124998745
5,3,ResDyNet,91,7.331655965536692e-05,0.00012513724141759058,0.01118647582653226,0.011338290481142715,1.1338290481142714,52.401130500016734
5,3,Plain,91,0.0007882513166281188,0.0008952483459466469,0.029920700960148764,0.030326762793420146,3.032676279342015,52.42635749999317
5,3,ResDyNet,92,4.906584676607082e-05,3.639170626486695e-05,0.0060325538758362485,0.006114423277538871,0.6114423277538871,52.9395710840181
5,3,Plain,92,0.0005406919726960246,0.00044748966072030716,0.021153951420959327,0.021441037352080035,2.1441037352080037,52.969733584002825
5,3,ResDyNet,93,5.264234916373122e-05,0.00010911337501703991,0.010445734776311331,0.010587496636061376,1.0587496636061375,53.48833329201443
5,3,Plain,93,0.0005741312156639931,0.00030995094296938067,0.017605423680484962,0.017844351592793524,1.7844351592793524,53.51330958399922
5,3,ResDyNet,94,0.00020869538110608742,3.668503947538358e-05,0.006056817602948234,0.006139016294179407,0.6139016294179407,54.02626812501694
5,3,Plain,94,0.0006038771471048802,0.00036008922871380545,0.018976017198395596,0.019233545801820785,1.9233545801820784,54.05692770899623
5,3,ResDyNet,95,6.576663746809641e-05,0.00010366708526558998,0.01018170345598368,0.010319882076085826,1.0319882076085827,54.57261741699767
5,3,Plain,95,0.0008474490971835426,0.00027089735914402857,0.016458959843927826,0.016682328788955782,1.6682328788955783,54.59768604201963
5,3,ResDyNet,96,6.019023121103594e-05,0.00013987417083697001,0.011826841118277105,0.011987346341490067,1.1987346341490066,55.109953959006816
5,3,Plain,96,0.0005348591397453451,0.0012548248511945962,0.03542350704256421,0.03590424892858364,3.590424892858364,55.13511508400552
5,3,ResDyNet,97,5.887879431956084e-05,0.0002854293976408619,0.01689465588998077,0.017123937782551134,1.7123937782551133,55.65025958401384
5,3,Plain,97,0.0005596679368202567,0.00027029333319275,0.016440600146976084,0.01666371992764748,1.666371992764748,55.67541862500366
5,3,ResDyNet,98,0.00012349130159570665,0.00016872992318316132,0.012989608276740349,0.013165893723974875,1.3165893723974875,56.19416654200177
5,3,Plain,98,0.0004938522013013487,0.00045519932418586337,0.021335400727098223,0.021624949155270544,2.1624949155270543,56.21933437499683
5,3,ResDyNet,99,0.00010800335261646674,6.033933655897046e-05,0.00776783989014774,0.00787325932235132,0.787325932235132,56.73446000000695
5,3,Plain,99,0.0007722173139873368,0.002151338816305018,0.046382527058203914,0.047011996735204425,4.701199673520443,56.75959579201299
5,3,ResDyNet,100,5.823211186977322e-05,3.833847028857167e-05,0.006191806706331494,0.006275837370779622,0.6275837370779622,57.27487041699351
5,3,Plain,100,0.0007642761989977385,0.0006572119299233833,0.025636144989513988,0.025984059968054026,2.5984059968054027,57.30005562500446
5,4,ResDyNet,0,1.4083282642669952,1.3789949544191873,1.1743061587248815,1.1902429816044258,119.02429816044258,0.026430333993630484
5,4,Plain,0,1.1361948834009294,1.0970346122434276,1.0473942009785178,1.061608667744307,106.1608667744307,0.05211583399795927
5,4,ResDyNet,1,0.1701969038068398,0.012154635816050549,0.1102480649084171,0.11174427087668502,11.174427087668501,0.6037094999919645
5,4,Plain,1,0.354749947845467,0.04017591555492831,0.2004393064120117,0.20315952183509653,20.31595218350965,0.6305354590003844
5,4,ResDyNet,2,0.007405241566598321,0.0038367272485877006,0.06194132101099959,0.06278194324102279,6.278194324102279,1.153840416984167
5,4,Plain,2,0.03192677619015458,0.07757036122010702,0.27851456195342283,0.2822943575461201,28.22943575461201,1.1794812089938205
5,4,ResDyNet,3,0.0032363832970517636,0.0024602777531847865,0.0496011870138688,0.05027433798576997,5.027433798576997,1.7695049589965492
5,4,Plain,3,0.03938678918596554,0.035722751098879936,0.18900463247994725,0.1915696648855654,19.15696648855654,1.7952807089895941
5,4,ResDyNet,4,0.0022036908627883264,0.00202248910382002,0.044972092499905095,0.04558242079237672,4.558242079237671,2.3557414170063566
5,4,Plain,4,0.016618789173937304,0.03934490629536352,0.19835550482747766,0.20104744042206796,20.104744042206796,2.3822563749854453
5,4,ResDyNet,5,0.0016462173288667615,0.00168187885066267,0.041010716290533995,0.04156728368722991,4.156728368722991,2.9357009999803267
5,4,Plain,5,0.017686081145933397,0.017429791230995636,0.1320219346585848,0.13381363963538,13.381363963538002,2.963020625000354
5,4,ResDyNet,6,0.0012591314748877894,0.0011024071973891427,0.03320251793748695,0.033653118186487765,3.3653118186487765,3.5961729169939645
5,4,Plain,6,0.010657704906886742,0.007386289531764699,0.08594352524631915,0.08710988780800535,8.710988780800536,3.6239637919934466
5,4,ResDyNet,7,0.0010305627974543246,0.0015444005990931952,0.03929886256742293,0.03983219793950736,3.983219793950736,4.200146749994019
5,4,Plain,7,0.008886059284356315,0.006929647281339034,0.08324450300974254,0.08437423641896054,8.437423641896054,4.227640416997019
5,4,ResDyNet,8,0.0010432564560936876,0.0008771077032215064,0.029616004173782573,0.030017930885492847,3.001793088549285,4.775436833995627
5,4,Plain,8,0.0068719386295823,0.004417210480360639,0.06646209807371897,0.06736407297807771,6.736407297807771,4.802906875003828
5,4,ResDyNet,9,0.0008289087519890247,0.0008151043583911144,0.028550032546235646,0.02893749267195673,2.893749267195673,5.341042374988319
5,4,Plain,9,0.005112606395998446,0.006887793491750193,0.08299273155975885,0.08411904811130758,8.411904811130757,5.366719833982643
5,4,ResDyNet,10,0.0007150323085614165,0.0006088243398903391,0.024674366048398066,0.025009228467756703,2.50092284677567,5.913649374997476
5,4,Plain,10,0.004054139453984275,0.002027984359770104,0.04503314734470715,0.045644304228803126,4.564430422880313,5.9394175419874955
5,4,ResDyNet,11,0.0007483636120122982,0.0005371832186576127,0.023177213349702172,0.023491757509460896,2.3491757509460895,6.541966083983425
5,4,Plain,11,0.0021894208953736846,0.002272430386821495,0.04767001559493656,0.04831695812313257,4.8316958123132565,6.571022833988536
5,4,ResDyNet,12,0.0005936731325447763,0.00048044063271734044,0.02191895601339946,0.022216424026399898,2.22164240263999,7.133492541994201
5,4,Plain,12,0.003811733722458609,0.0028054298353179935,0.05296630849245577,0.053685128427747725,5.368512842774773,7.161684499995317
5,4,ResDyNet,13,0.0005346092670467158,0.0014473601138425224,0.0380441863343471,0.038560494159782695,3.8560494159782697,7.737784708995605
5,4,Plain,13,0.0017382928345573963,0.0031597161601594334,0.05621135259144217,0.056974211887898696,5.697421188789869,7.764006084005814
5,4,ResDyNet,14,0.0005463433921927943,0.0018771267092310066,0.04332582035266045,0.04391380664562263,4.391380664562263,8.322965291998116
5,4,Plain,14,0.0032629247071616443,0.0014686586529040666,0.03832308250785767,0.03884317530783844,3.8843175307838442,8.348656874994049
5,4,ResDyNet,15,0.0006217667273418284,0.0006261130563205065,0.025022251224070678,0.025361834886169908,2.5361834886169907,8.918168042000616
5,4,Plain,15,0.0014725703883921393,0.001861790202409784,0.04314846697635715,0.04373404635922674,4.3734046359226735,8.943230749981012
5,4,ResDyNet,16,0.0004591145791305413,0.0005209221561172969,0.02282371915611689,0.023133465951653123,2.3133465951653123,9.501182459003758
5,4,Plain,16,0.005147176117123354,0.005205680620217244,0.07215040277238405,0.07312957518081271,7.312957518081271,9.528824084001826
5,4,ResDyNet,17,0.0004331472823427059,0.00046976972702973474,0.021674171887980744,0.02196831787016193,2.196831787016193,10.057556041982025
5,4,Plain,17,0.006009312342074718,0.0037993897888817974,0.06163919036523595,0.06247571229947833,6.247571229947833,10.083796791994246
5,4,ResDyNet,18,0.00039208287029773755,0.00034608411527752416,0.018603336133003783,0.01885580698203879,1.885580698203879,10.602769333985634
5,4,Plain,18,0.0017985225767183737,0.0010674258261976076,0.032671483379204065,0.033114876816220294,3.3114876816220296,10.628510874987114
5,4,ResDyNet,19,0.0003960990840307628,0.001253288298929982,0.03540181208540012,0.03588225954335483,3.588225954335483,11.20710508400225
5,4,Plain,19,0.0010087783905997198,0.004011891687408802,0.06333949547800963,0.0641990927075846,6.41990927075846,11.232411250006407
5,4,ResDyNet,20,0.0004135131772158645,0.00033591298243052154,0.01832792902732116,0.018576662252883427,1.8576662252883427,11.75315970898373
5,4,Plain,20,0.0051407325969332245,0.0036244162586985215,0.06020312499113746,0.06102015769819627,6.102015769819627,11.77767679200042
5,4,ResDyNet,21,0.0003668141375628836,0.0004445107397048707,0.02108342333931733,0.021369552114983464,2.1369552114983463,12.303730958985398
5,4,Plain,21,0.0013031884199750092,0.002415895298237273,0.04915175783466217,0.04981880948299878,4.981880948299878,12.328741042001639
5,4,ResDyNet,22,0.00031041453367188914,0.00025230818788876517,0.01588421190644236,0.016099780793527987,1.6099780793527987,12.846095458982745
5,4,Plain,22,0.0013036749825377169,0.001251285022103468,0.035373507348063014,0.03585357067485888,3.5853570674858877,12.876768833986716
5,4,ResDyNet,23,0.00030106723237467015,0.00034418200744549865,0.018552142934052086,0.018803919026495492,1.8803919026495493,13.39761037498829
5,4,Plain,23,0.001223818221663839,0.0007515911458650711,0.027415162699956228,0.0277872212035389,2.7787221203538897,13.42275199998403
5,4,ResDyNet,24,0.00036477551514897514,0.0005528436793461824,0.023512628082504566,0.0238317242452892,2.38317242452892,13.942163333995268
5,4,Plain,24,0.0010176581547658961,0.0013114257485856418,0.03621361275246701,0.03670507737434309,3.670507737434309,13.971913666988257
5,4,ResDyNet,25,0.00031811169046491055,0.0005311782544373559,0.02304730471090613,0.023360085845791287,2.3360085845791287,14.48561908400734
5,4,Plain,25,0.0012668800289905183,0.0012423142986502764,0.0352464792376526,0.03572481863199585,3.572481863199585,14.510811666987138
5,4,ResDyNet,26,0.0002819489675484498,0.000659552971055731,0.02568176339459055,0.026030297472703856,2.6030297472703854,15.024296541989315
5,4,Plain,26,0.001049737409076093,0.002662208851687771,0.05159659728788102,0.05229682850616656,5.229682850616656,15.049262499989709
5,4,ResDyNet,27,0.0003473428264832144,0.0002877015856429249,0.016961768352472123,0.01719196104621626,1.7191961046216258,15.574585708993254
5,4,Plain,27,0.0011134605899161454,0.002147672322439167,0.04634298568757916,0.046971918738065895,4.69719187380659,15.599773958994774
5,4,ResDyNet,28,0.00022517187575374811,0.00025352280802564195,0.01592239956870955,0.01613848671077086,1.6138486710770859,16.11479741698713
5,4,Plain,28,0.0010783729778560684,0.0005594241839733052,0.023652149669180292,0.02397313931672459,2.3973139316724588,16.139876875007758
5,4,ResDyNet,29,0.00031180732810206016,0.0003948214664437545,0.01987011490766358,0.020139777550175375,2.0139777550175375,16.656029250007123
5,4,Plain,29,0.001045701784843073,0.0019048299810959146,0.04364435795261415,0.044236667204519554,4.423666720451956,16.68116058400483
5,4,ResDyNet,30,0.0002576929384240313,0.0001810305406072821,0.013454759031929263,0.013637357164439817,1.3637357164439816,17.195639749988914
5,4,Plain,30,0.012828412521750545,0.008203976613738919,0.09057580589616036,0.09180503437717805,9.180503437717805,17.22130758399726
5,4,ResDyNet,31,0.00023445945330913989,0.0002644704593518016,0.016262547750946085,0.016483251134941264,1.6483251134941264,17.73963716698927
5,4,Plain,31,0.00208285816521405,0.0020255890171252365,0.04500654415888023,0.04561734000402789,4.561734000402788,17.764687749993755
5,4,ResDyNet,32,0.00038610510551735004,0.0004539837488744463,0.021306894397693118,0.02159605595884673,2.159605595884673,18.278209708980285
5,4,Plain,32,0.00102919826654735,0.0006781236824109439,0.026040808021467847,0.026394214790217987,2.6394214790217987,18.309125625004526
5,4,ResDyNet,33,0.00024007759512595522,0.0007110596447334305,0.026665701654624258,0.027027589021961212,2.702758902196121,18.823781833983958
5,4,Plain,33,0.0006869408688798402,0.0005608538700800146,0.02368235355871571,0.024003753111321156,2.4003753111321156,18.848833416996058
5,4,ResDyNet,34,0.00040018572409641564,0.00023037343357798138,0.015178057635217405,0.015384043113868586,1.5384043113868586,19.362875958991935
5,4,Plain,34,0.0008008320291912295,0.0016465103677750826,0.040577214884403814,0.04112789911760254,4.112789911760254,19.387934041995322
5,4,ResDyNet,35,0.00038949373879484033,0.0001846377891485738,0.013588148849220555,0.013772557250608872,1.3772557250608872,19.93053370900452
5,4,Plain,35,0.0007509828567676943,0.000526437192149567,0.022944219144472252,0.02325560127757113,2.325560127757113,19.95561370899668
5,4,ResDyNet,36,0.0001915843310902155,0.00016292590487095065,0.01276424321575512,0.012937470173486313,1.2937470173486314,20.471237708989065
5,4,Plain,36,0.004708575190370882,0.006243948044376884,0.07901865630581732,0.08009103961946086,8.009103961946087,20.497304166987306
5,4,ResDyNet,37,0.00018662265031841932,0.00024396701979788023,0.01561944364559379,0.01583141929181466,1.583141929181466,21.012119666993385
5,4,Plain,37,0.007266965517222219,0.0013049799581501347,0.0361245063378053,0.0366147616727017,3.66147616727017,21.037320000003092
5,4,ResDyNet,38,0.00020390499480389896,0.0001793746787455562,0.01339308324268748,0.01357484435657065,1.357484435657065,21.556627874990227
5,4,Plain,38,0.0007368155400064378,0.0005808410165014196,0.02410064348728929,0.02442771976436258,2.442771976436258,21.581738292006776
5,4,ResDyNet,39,0.00017188598845066419,0.00023093107366495015,0.015196416474450488,0.0154026511058179,1.54026511058179,22.096126791991992
5,4,Plain,39,0.0005955476454989474,0.00045244735967606283,0.02127081003807948,0.02155948188874013,2.155948188874013,22.121204833994852
5,4,ResDyNet,40,0.00018382091166963465,0.001044501975195637,0.03231875578043865,0.03275736225689567,3.275736225689567,22.638070541986963
5,4,Plain,40,0.000531173756628178,0.001576708847447505,0.039707793283529434,0.040246678363706746,4.024667836370675,22.663241792004555
5,4,ResDyNet,41,0.00021410462391941283,0.00043068556275991537,0.020752965155849783,0.021034609195146367,2.1034609195146365,23.178095874987775
5,4,Plain,41,0.0009731345466978364,0.002566204324475224,0.05065771732396973,0.0513452067512165,5.13452067512165,23.203153167007258
5,4,ResDyNet,42,0.0002412656725856743,0.0004434479205501705,0.02105820316527909,0.02134398967121969,2.134398967121969,23.727107124985196
5,4,Plain,42,0.0009938851021336077,0.0015763594959783173,0.03970339401081873,0.04024221938728976,4.024221938728976,23.752268334006658
5,4,ResDyNet,43,0.00021421949996857536,0.00013003872933084966,0.011403452518024956,0.011558211821333382,1.1558211821333382,24.266285624995362
5,4,Plain,43,0.0008635732305889711,0.0005204870898428088,0.022814186153417983,0.023123803574025548,2.3123803574025548,24.292544833995635
5,4,ResDyNet,44,0.0001511231990050184,0.000174418315846465,0.013206752660910441,0.013385985032645103,1.3385985032645102,24.80725179199362
5,4,Plain,44,0.0010662930578152485,0.002850558568609232,0.05339062247819585,0.054115200892046245,5.4115200892046245,24.83226712499163
5,4,ResDyNet,45,0.000149947112683686,0.0001248858401764378,0.011175233338791534,0.011326895418594714,1.1326895418594713,25.346086000005016
5,4,Plain,45,0.00447465475362659,0.0005670768599296895,0.023813375651714933,0.024136553340178668,2.413655334017867,25.37666095898021
5,4,ResDyNet,46,0.00021511384847453614,0.00025350707860283744,0.015921905620962507,0.016137986059526866,1.6137986059526865,25.90470916699269
5,4,Plain,46,0.0005472611874530495,0.0012443411792742065,0.03527522047095109,0.035753949920256586,3.5753949920256587,25.932593334000558
5,4,ResDyNet,47,0.00016999571722125427,0.00040372518705338267,0.02009291385173844,0.02036560015829482,2.036560015829482,26.48158424999565
5,4,Plain,47,0.0006896002486329116,0.00048752790351558437,0.022080034046975207,0.0223796880930402,2.2379688093040198,26.507884124992415
5,4,ResDyNet,48,0.0001902015377310082,0.00012983063496925501,0.011394324682457274,0.011548960109468506,1.1548960109468507,27.06092170899501
5,4,Plain,48,0.0005488117131626682,0.0004151587731357442,0.02037544534815728,0.02065196596519808,2.065196596519808,27.088358167005936
5,4,ResDyNet,49,0.00014239756280052314,0.00048308172476576976,0.021979120199993665,0.022277404717257768,2.227740471725777,27.625769000005675
5,4,Plain,49,0.0008394474655555799,0.0013686878936126244,0.0369957821057026,0.03749786175701687,3.7497861757016873,27.650889459007885
5,4,ResDyNet,50,0.00018296539909961788,0.00022977934005891158,0.015158474199566115,0.015364193906175628,1.5364193906175627,28.277619000000414
5,4,Plain,50,0.0009868920379052012,0.00156784650636295,0.039596041549161826,0.04013341001667057,4.013341001667057,28.304823666985612
5,4,ResDyNet,51,0.00032685137477963204,0.0007502125660727526,0.027390008508081053,0.027761725637399766,2.776172563739977,28.865430417004973
5,4,Plain,51,0.0007639809669798689,0.0003235277044937485,0.01798687589587887,0.018230980598199626,1.8230980598199626,28.889720084000146
5,4,ResDyNet,52,0.00023665460740481206,8.927933755651708e-05,0.009448774394413122,0.009577006238241691,0.9577006238241691,29.415543999988586
5,4,Plain,52,0.0007570839188416671,0.00039063563561180523,0.019764504436281857,0.02003273381084719,2.003273381084719,29.441801874985686
5,4,ResDyNet,53,0.00012101152685588303,0.0002994414184472005,0.017304375702324556,0.017539218012023832,1.7539218012023832,29.958170124999015
5,4,Plain,53,0.0007039371612950926,0.0006596940317407065,0.025684509567844713,0.026033080915009554,2.6033080915009554,29.984147124981973
5,4,ResDyNet,54,0.00023490546159860986,8.534932610921975e-05,0.00923846990086669,0.009363847646179705,0.9363847646179705,30.50370549998479
5,4,Plain,54,0.0018878451541250708,0.0010441335208120459,0.032313054959443956,0.03275158406853491,3.2751584068534907,30.529910874989582
5,4,ResDyNet,55,0.00010760357805212432,0.00027523084338344707,0.016590082681633835,0.016815231129753434,1.6815231129753434,31.064856166980462
5,4,Plain,55,0.0006143511305792127,0.001041310882654669,0.032269348965460534,0.032707284928820524,3.2707284928820526,31.0901344169979
5,4,ResDyNet,56,0.0001553053970141831,0.0006500371686277471,0.025495826494305828,0.02584183717302742,2.584183717302742,31.631969374982873
5,4,Plain,56,0.0004948110096595712,0.00047087524745184026,0.021699660076873097,0.021994151966081066,2.199415196608107,31.65711033399566
5,4,ResDyNet,57,0.00019652110122415486,0.00017134348716926648,0.013089823802071075,0.013267469300996643,1.3267469300996644,32.185325333994115
5,4,Plain,57,0.0008210025351247422,0.001492610237621069,0.038634314250690006,0.03915863085987348,3.915863085987348,32.21047550000367
