controller,k,t,reference,y,u,tracking_error,x1_simulator_only,x2_simulator_only,mpc_cost,qp_status,solve_time_sec
resdynet_ltv_mpc,136,136.0,0.6953112452517848,0.6946480781366096,0.6418158508290908,-0.0006631671151752228,0.1562003673111236,0.6880056195237447,0.0016350837649628416,optimal,0.008827958023175597
resdynet_ltv_mpc,137,137.0,0.6888261582339761,0.6880056195237447,0.6251569160690797,-0.0008205387102313555,0.1487611559487989,0.6786414848373048,0.001298217526178737,optimal,0.008834707987261936
resdynet_ltv_mpc,138,138.0,0.6795858560692303,0.6786414848373048,0.6077375454209922,-0.0009443712319254782,0.14103639273636062,0.6666244038944373,0.0010104777589262832,optimal,0.008843457995681092
resdynet_ltv_mpc,139,139.0,0.6676443749179646,0.6666244038944373,0.5896727189724484,-0.0010199710235272441,0.13312247859639825,0.652053331632021,0.000778711003746133,optimal,0.008954916993388906
resdynet_ltv_mpc,140,140.0,0.6530902999623749,0.652053331632021,0.5710694229083791,-0.0010369683303539379,0.12510866081326627,0.6350546366486831,0.0006071695155512421,optimal,0.008850207988871261
resdynet_ltv_mpc,141,141.0,0.6360471542760961,0.6350546366486831,0.5520376657971777,-0.0009925176274130365,0.1170786639940523,0.615780045520972,0.0004975507770683925,optimal,0.009009166999021545
resdynet_ltv_mpc,142,142.0,0.616673329533747,0.615780045520972,0.5326984047034748,-0.0008932840127749975,0.10911283775209166,0.594406042660504,0.0004491242083097245,optimal,0.008994749980047345
resdynet_ltv_mpc,143,143.0,0.5951615295776748,0.594406042660504,0.5131905428500481,-0.0007554869171707557,0.10129012604686859,0.5711348111151074,0.00045916678197612974,optimal,0.009001500002341345
resdynet_ltv_mpc,144,144.0,0.5717377033268,0.5711348111151074,0.49368023161894725,-0.0006028922116925184,0.09369011920779166,0.546196770719504,0.0005240649265874114,optimal,0.009055167000042275
resdynet_ltv_mpc,145,145.0,0.5466594498284907,0.546196770719504,0.4743684900813088,-0.0004626791089866744,0.08639440791971027,0.5198545875268747,0.0006409085866277176,optimal,0.009024625003803521
resdynet_ltv_mpc,146,146.0,0.5202138853844137,0.5198545875268747,0.4554815373357983,-0.0003592978575389649,0.07948378789310964,0.49240694590167466,0.0008078190235530383,optimal,0.009026833024108782
resdynet_ltv_mpc,147,147.0,0.49271497057211977,0.49240694590167466,0.43723792415858836,-0.0003080246704451062,0.07302924796572406,0.46418817096916265,0.0010206200977926603,optimal,0.009032082976773381
resdynet_ltv_mpc,148,148.0,0.46450030356299116,0.46418817096916265,0.419838580231754,-0.0003121325938285069,0.06708598259613482,0.4355622774613952,0.0012682467313585098,optimal,0.00899958299123682
resdynet_ltv_mpc,149,149.0,0.43592739531098595,0.4355622774613952,0.4035214979128272,-0.000365117849590757,0.0617021468699135,0.4069178112063745,0.0015342533198257533,optimal,0.009052959008840844
resdynet_ltv_mpc,150,150.0,0.4073694518418439,0.4069178112063745,0.3885978954138205,-0.00045164063546943023,0.05692929466269101,0.37866865243314135,0.0018020521989370413,optimal,0.009022125013871118
resdynet_ltv_mpc,151,151.0,0.37921069887502806,0.37866865243314135,0.3753469046432516,-0.0005420464418867121,0.05280647456807301,0.3512486586782585,0.002053175069077112,optimal,0.00901999999769032
resdynet_ltv_mpc,152,152.0,0.35184129420695887,0.3512486586782585,0.3638692462143381,-0.0005926355287003693,0.0493300836063302,0.3250829317240598,0.002266604339588152,optimal,0.009008875000290573
resdynet_ltv_mpc,153,153.0,0.3256518835014658,0.3250829317240598,0.35415705769550254,-0.0005689517774060127,0.04646188722511921,0.30054960295307415,0.002427745474927217,optimal,0.009015624993480742
resdynet_ltv_mpc,154,154.0,0.3010278651822199,0.30054960295307415,0.34634178709273655,-0.000478262229145765,0.04418046933216306,0.2779704668644274,0.0025269985958759856,optimal,0.009020041994517669
resdynet_ltv_mpc,155,155.0,0.2783434397975466,0.2779704668644274,0.3408213607841699,-0.00037297293311922,0.04252009930914291,0.2576405163411003,0.002547364032744509,optimal,0.009009915986098349
resdynet_ltv_mpc,156,156.0,0.2579555283135271,0.2576405163411003,0.33815449705132916,-0.0003150119724267819,0.04156283169362527,0.2398630689791401,0.002468950184012723,optimal,0.009008167020510882
resdynet_ltv_mpc,157,157.0,0.2401976520607082,0.2398630689791401,0.33887557974909027,-0.0003345830815681128,0.041406069394667795,0.2249558911837216,0.00228744926671845,optimal,0.009019959019497037
resdynet_ltv_mpc,158,158.0,0.22537387428198413,0.2249558911837216,0.3433980504064329,-0.0004179830982625199,0.0421425038718228,0.2132276501349923,0.002020973820974241,optimal,0.009165416995529085
resdynet_ltv_mpc,159,159.0,0.21375290917235248,0.2132276501349923,0.35201481129297474,-0.0005252590373601707,0.04386130889829467,0.20494774776756236,0.001702425258681842,optimal,0.010363874986069277
